volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,361,fragment,10,,,"Schol. Eurip. Med. 19:","Περὶ δὲ τῆς Κρέοντος θυγατρὸς οὐχ ὁμοφωνοῦσι τῷ Εὐριπίδῃ οἱ συγγραφεῖς. Κλειτόδημος μὲν γὰρ Κρέουσάν φησι καλεῖσθαι, γήμασθαι δὲ Ξούθῳ, Ἀναξικράτης δὲ Γλαύκην.","De Creontis (Corinthiorum regis) filia non consentiunt cum Euripide scriptores. Clitodemus ait, eam appellari Creusam, nupsisse autem Xutho; Anaxicrates vero eam dicit Glaucam.","Num Clitodemus Creontis filiam Xuthi uxorem dixerit, jure dubitabis. Confuderit igitur Scholiasta hanc Corinthiam Creusam cum Atheniensi Erechthei filia.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,361,fragment,11,,,"Athen. VI, 6, p. 235, A:","Κλείδημος ἐν τῇ Ἀτθίδι φησί· «Καὶ παράσιτοι δ ̓ ᾑρέθησαν τῷ Ἡρακλεῖ.»","Clidemus in Atthide dicit: «Et parasiti electi sunt Herculi.»",,
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,361,fragment,12,,,Suidas:,"Ἐπὶ Παλλαδίῳ. ... Κλειτόδημος δέ φησιν, Ἀγαμέμνονος σὺν τῷ Παλλαδίῳ προσενεχθέντος Ἀθήναις, Δημοφῶντα ἁρπάσαι τὸ Παλλάδιον, καὶ πολλοὺς τῶν διωκόντων ἀνελεῖν. Τοῦ δὲ Ἀγαυέυνονος δυσχεραίνοντος, κρίσιν αὐτοὺς ὑποσχεῖν ἐπὶ ν' Ἀθηναίων καὶ ν' Ἀργείων, οὓς Ἐφέτας κληθῆναι, διὰ τὸ παρ ̓ ἀμφοτέρων ἐφεθῆναι αὐτοῖς τὰ τῆς κρίσεως.","Clitodemus auctor est, Agamemnone cum Palladio Athenas appellente, Demophontem id rapuisse et persequentium multos interfecisse. Agamemnone autem hoc graviter ferente, judicium ea de re habitura esse a quinquaginta Atheniensibus totidemque Argivis, quos Ephetas appellatos esse aiunt, quod ab utraque parte controversiæ disceptatio eis permissa esset.","Antecedentia v. in Phanodemi fr. XII. Eadem exstant in Etym. M , apud Eustath. ad Odyss. A, p. 1419, Apostolium VIII, 42. Harpocration et Phavorinus s. v. Ἐπὶ Παλλαδίῳ Clitodemum sequuntur, quamquam nullam ejus faciunt mentionem. Αὐτοὺς ante ὑποσχεῖν Siebelis inseruit; idem ex Harpocrat. et Phavorino τὰ τῆς κρίσεως pro περὶ τῆς κρίσεως scripsit. Eustathius addit post κρίσεως: Καὶ τὸ δικαστήριον ἐπώνυμον τῇ Παλλάδι γενέσθαι.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,362,fragment,13,,,"Plutarch. Themist. c. 10, de pecunia in classem:","Κλείδημος δὲ καὶ τοῦτο Θεμιστοκλέους ποιεῖται στρατήγημα· καταβαινόντων γὰρ εἰς Πειραιᾶ τῶν Ἀθηναίων, φησὶν ἀπολέσθαι τὸ Γοργόνειον ἀπὸ τῆς θεοῦ τοῦ ἀγάλματος. Τὸν οὖν Θεμιστοκλέα προσποιούμενον ζητεῖν, καὶ διερευνώμενον ἅπαντα, χρημάτων εὑρίσκειν πλῆθος ἐν ταῖς ἀποσκευαῖς ἀποκεκρυμμένον· ὧν εἰς μέσον κομισθέντων, εὐπορῆσαι τοὺς ἐμβαίνοντας εἰς τὰς ναῦς ἐφοδίων.","Clidemus Themistoclem narrat pecuniam in classem astu parasse. Descendentibus in Piræeum Atheniensibus in simulacro Minervæ desideratam ait fuisse ægidem. Themistoclem igitur, quum specie quærentis excuteret omnia, immensam vim pecuniæ invenisse in impedimentis abditam: quain medium prolata abundasse classiarios milites viatico.",,
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,362,fragment,14,,,"Plutarch. Aristid. cap. 19: Ex iis, qui ad Platæas pro Græcia dimicarunt, non plus MCCCLX desiderati sunt:","Τούτων Ἀθηναῖοι μὲν ἦσαν δύο καὶ πεντήκοντα, πάντες ἐκ τῆς Αἰαντίδος φυλῆς, ὥς φησι Κλείδημος, ἀγωνισαμένης ἄριστα· διὸ καὶ ταῖς Σφραγίτισι νύμφαις ἔθυον Αἰαντίδαι τὴν πυθόχρηστον θυσίαν ὑπὲρ τῆς νίκης, ἐκ δημοσίου τὸ ἀνάλωμα λαμβάνοντες.","In quibus (desideratis) fuerunt Athenienses duo et quinquaginta, omnes ex tribu Æantide, quæ, ut Clidemus ait, pugnavit fortissime. Quamobrem nymphis Sphragitidibus Æantidæ victoriæ caussa, sacra ex Apollinis oraculo præscripta sumptu publico faciebant.","Cf. Plutarch. Συμποσ. προβλημ. lib. I, problem. 10, Vitam Aristid. 9, Pausan. IX, 3, Müller. Orchom. p. 145.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,362,fragment,15,,,"Pausanias X, 15, postquam dixit se, quum signum Minervæ, in templo Delphico positum, multis ex partibus auro privatum vidisset, credidisse hoc ab hominibus sacrilegis commissum esse, addit hæc:","Κλειτόδημος δὲ ὁπόσοι τὰ Ἀθηναίων ἐπιχώρια ἔγραψαν ὁ ἀρχαιότατος, οὗτος ἐν τῷ λόγῳ φησὶ τῷ Ἀττικῷ, ὅτε Ἀθηναῖοι παρεσκευάζοντο ἐπὶ Σικελίαν τὸν στόλον, ὡς ἔθνος τι ἄπειρον κοράκων κατῆρε τότε ἐς Δελφοὺς, καὶ περιέκοπτόν τε τοῦ ἀγάλματος τούτου, καὶ ἀπέῤῥησσον τοῖς ῥάμφεσιν ἀπ ̓ αὐτοῦ τὸν χρυσόν· λέγει δὲ καὶ ὡς τὸ δόρυ καὶ τὰς γλαῦκας, καὶ ὅσος καρπος ἐπὶ τῷ φοίνικι ἐπεποίητο ἐς μίμησιν τῆς ὀπώρας, κατακλάσαιεν καὶ ταῦτα οἱ κόρακες. Ἀθηναίοις μὲν δὴ καὶ ἄλλα σημεῖα μὴ ἐκπλεῦσαι σφᾶς ἀπαγορεύοντα ἐς Σικελίαν διηγήσατο ὁ Κλειτόδημος.","Clitodemus, eorum qui literis res Atticas mandarunt vetustissimus auctor, dicit in rerum Atticarum commentario, comparata ab Atheniensibus classe ad Siciliensem expeditionem, magnum corvorum numerum Delphos convolasse, irruentesque in illud signum, aurum rostris avellisse. Additum et ibidem, hastam, noctuas, et caryotas, quæ in palma illa ad palmularum similitudinem ex auro factæ fuerant, eosdem illos corvos abrupisse. Sed et aha prodigia commemorat Clitodemus, quæ ab ea navigatione suscipienda Athenienses deterrere debuerant.","Cf. Paus. III, 24, 7, Ælian. V. H. IV, 14, Plutarch. Them. 20. Alex. 26.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,362,fragment,16,,,Hesych.:,"Βοῦς ἕβδομος· μνημονεύει δὲ τοῦ ἑβδόμου βοός· ὅτι δὲ πέμμα ἐστὶ καὶ τῆς Σελήνης ἱερὸν, Κλειτόδημος ἐν Ἀτθίδι φησί.","Bos septimus; bovem septimum Clitodemus in Atuiide dicit esse placentam Lunæ sacram.","Probabile est, post βοός nonnulla excidisse, ut putat Heinsius, aut particulam Se post ὅτι expungendam esse. Pergerus locum ita restituere conatus est: Μνημονεύει δὲ τοῦ ἑβδόμου βοὸς Κλειτόδημος ἐν Ἀτθίδι. Φησὶ δὲ, ὅτι πέμμα ἐστὶ καὶ τῆς Σελήνης ἱερόν. Cf. Hesych. v. Ἕβδομος βοῦς: Εἶδος πέμματος, κέρατα ἔχοντος· et v. Βοῦς: Πόπανόν τι τῶν θυομένων οὕτως ἐν ταῖς ἁγιωτάταις Ἀθήνησι θυσίαις· ἦν δὲ βοὶ παραπλήσιον. Intelligenda esse Διάσια, in quo festo, ut Thucydides I, 126 dicit, θύματα ἐπιχώρια (πέμματα εἰς ζῴων μορφὰς τετυπωμένα, schol.) offerri solebant, verisimiliter statuit Siebelis, qui præterea laudat Phavorin. v. Βοῦς p. 384, 24 sqq., V. Ἑβδομευομ. p. 545 et Suidas v. Βοῦς ἕβδομος. Photii Lex.: Σελήνη, πόπανον ὅμοιον τῷ ἀστέρι. Τὸ δὲ αὐτὸ καὶ Σεληνὶς καὶ Ἐπισελήνιον καὶ Ἀρεστὴρ καὶ βοῦς καλεῖται. Eustath. ad Homer. p. 1165 Rom., Erasmi Adag. Chil. I, cent. 10, c. 63.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΠΡΩΤΟΓΟΝΙΑ,,,,,,,,362,fragment,17,,,"Athen. XIV, 23, p. 660, A:","Ὅτι δὲ σεμνὸν ἦν ἡ μαγειρικὴ, μαθεῖν ἐστιν ἐκ τῶν Ἀθήνησι Κηρύκων· οἵδε γὰρ μαγείρων καὶ βουτύπων ἐπεῖχον τάξιν, ὥς φησι Κλείδημος ἐν Πρωτογονίας πρώτῳ.","Fuisse in honore coquorum artem, intelligere licet ex Cerycibus apud Athenienses. Hi enim coquorum et poparum victimas mactantium fungebantur munere, ut ait Clidemus libro primo Protogoniæ.","Schweigh. ex Ms. edidit σεμνὸν ἦν ἡ μαγ. Idem Clidemi esse censet quæ sequuntur apud Athenæum: Ὅμηρός τε τὸ ῥέζειν ἐπὶ τοῦ θύειν τάσσει· τὸ δὲ θύειν ἐπὶ τοῦ ψαιστὰ μεταδόρπια θυμιᾶν. Καὶ οἱ καλαιοὶ τὸ θύειν δρᾶν ὠνόμαζον. Ἔδρων δ ̓ οἱ κήρυκες ἄχρι πολλοῦ βουθυτοῦντες, φησὶ, καὶ σκευάζοντες καὶ μιστύλλοντες, ἔτι δ ̓ οἰνοχοοῦντες. Κήρυκας δ ̓ αὐτοὺς ἀπὸ τοῦ κρείττονος ὠνόμαζον. Ἀναγέγραπταί τε οὐδαμοῦ μαγείρῳ μισθὸς, ἀλλὰ κήρυκι. Si φησί bene habet, vix dubitari potest, quin ad minimum omnia, quæ leguntur post ἔδρων δ ̓ οἱ κήρυκες Clitodemo tribuenda sint: de Cerycibus enim Clitodemus disputaverat: v. fr. 2.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΠΡΩΤΟΓΟΝΙΑ,,,,,,,,363,fragment,18,,,"Harpocration v. Πνυκί:","... Ἡ τῶν Ἀθηναίων ἐκκλησία οὕτως ἐκαλεῖτο. Πολλὴ δ ̓ ἡ μνήμη αὐτῆς παρ ̓ Ἀττικοῖς. Κλείδημος δ ̓ ἐν τρίτῳ Πρωτογονίας, «Συνῄεσαν, φησὶν, εἰς τὴν Πνύκα, ὀνομασθεῖσαν διὰ τὸ τὴν συνοίκησιν πυκνουμένην εἶναι.»","Pnyx; Atheniensium concio ita appellabatur; sæpe ejus mentio fit apud Atticos. Clidemus libro tertio Protogoniæ: «Conveniebant in Pnycem, ita appellatam propter hominum frequentiam in ea densatara (πυκνήν).","Suidas et Photius eadem referunt, omittunt tamen verba ἐν τρίτῳ—εἰς τήν. Pro Κλείδημος Suidas exhibet Κλείδιμος, quod corruptum esse apparet.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΕΞΗΓΗΤΙΚΟΝ,,,,,,,,363,fragment,19,,,"Suidas V. Τριτοπάτορες:","... Ὁ δὲ τὸ Ἐξηγητικὸν ποιήσας Οὐρανοῦ καὶ Γῆς φησὶν αὐτοὺς εἶναι παῖδας, ὀνόματα δὲ αὐτοῖς Κόττον, Βριάρεων καὶ Γύγην.","Scriptor Exegetici Tritopatores dicit esse Cœli et Terræ filios, nomina autem eorum, Cottum, Briareum, Gygen.","Clitodemi Exegeticum intelligendum esse, probabiliter conjecit Casaubonus ad Athen. IX, 18. Quæ apud Suidam præcedunt (cf. Demon. II, Phanod. IV, Philoch. II), Fabricium in Bibl. Gr. I, p. 171 induxerunt ut crederet, Exegeticum illud esse commentarium in Orphei Physicum. Quæ sententia nil habet quo se commendet. Præterea observandum est, in Exegetico non eadem Tritopatorum nomina exhibita esse atque in Orphei Physico, atque omnes fere Atthidum scriptores de Tritopatoribus disputavisse. De Clitodeini opinione v. Welcker. Trilog. p. 152 sq.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΕΞΗΓΗΤΙΚΟΝ,,,,,,,,363,fragment,20,,,"Athen. IX, 18, p. 409, F.:","Ἰδίως δὲ καλεῖται παρ ̓ Ἀθηναίοις ἀπόνιμμα ἐπὶ τῶν εἰς τιμὴν τοῖς νεκροὶς γινομένων καὶ ἐπὶ τῶν τοὺς ἐναγεῖς καθαιρόντων, ὡς καὶ Κλείδημος ἐν τῷ ἐπιγραφομένῳ Ἐξηγητικῷ. Προθεὶς γὰρ περὶ ἐναγισμῶν γράφει τάδε· «Ὀρύξαι βόθυνον πρὸς ἑσπέραν τοῦ σήματος· ἔπειτα παρὰ τὸν βόθυνον πρὸς ἑσπέραν βλέπε, ὕδωρ κατάχεε, λέγων τάδε· Ὑμῖν ἀπόνιμμ ̓, οἷς χρὴ καὶ οἷς θέμις· ἔπειτ ̓ αὖθις μύρον κατάχεε.»","Sigillatim apud Athenienses ἀπόνιμμα dicitur lustralis aqua, quæ vel in honorem mortuorum adhibetur, vel ad lustrandos homines piaculo quodam obstrictos: quemadmodum et Clidemus, in libro qui Exegeticus inscribitur. Nam sub titulo de inferiis scribit hæc: «Scrobem fodere oportet ab occidente sepulcri; deinde ad scrobem versus occidentem respiciens, aquam effunde, hæc verba pronuncians: Vobis lavacrum, quibus oportet et quibus fas est. Deinde rursus unguentum infunde.","Casaubonus et Schweighæuserus Clitodemi verba in trimetrorum formam redigere studuerunt; sed Siebelis jure dubitat hiulcos et claudicantes eorum trimetros approbare. Nam ejusmodi versus possis deprehendere in quavis oratione pedestri.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΕΞΗΓΗΤΙΚΟΝ,,,,,,,,363,fragment,21,,,"Suidas et Photius:","Ὕης, ἐπίθετον Διονύσου, ὡς Κλείδημος· «Ἐπειδὴ, φησὶν, ἐπιτελοῦμεν θυσίας αὐτῷ καθ ̓ ὃν ὁ θεὸς ὕει χρόνον.»","Hyes. Epithetum Bacchi, quemadmodum ait Clidemus: «Quoniam ipsi sacrificia facimus eo tempore, quo deus pluit.»","Etym. M. auctor et Phavorinus eadem referunt, sed non exhibent φησὶν et ante θυσίας ponunt τὰς. Neque in hoc fragmento, quod ex Exegetico haud dubie sumtum est,justos trimetros deprehendimus.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΕΞΗΓΗΤΙΚΟΝ,,,,,,,,363,fragment,22,,,"Suidas v. Ἄπεδα et Ἠπέδιζον:","Ἄπεδα, τὰ ἰσόπεδα. Κλείδημος· «Καὶ ἠπέδιζον τὴν ἀκρόπολιν, περιέβαλλον δὲ ἐννεάπυλον τὸ Πελασγικόν.»","Plana. Clidemus: «Et arcem complanarunt, et Pelasgico muro novem portas habente cinxerunt.»","Eundem locum servavit scriptor συναγωγῆς λέξεων χρησίμων ap. Bekker. Anecd. p. 419, 28. Siebelis putat, hoc fragmentum ex Exegetico depromptum esse, sed nobis probatum est, pertinere id ad Atthidem, in qua et alii Atthidum scriptores de Pelasgis disputaverunt. Cf. Philoch. VII.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΕΞΗΓΗΤΙΚΟΝ,,,,,,,,363,fragment,23,,,Hesych.:,"Προηρόσια· τὰ πρὸ τοῦ ἀρότου θύματα. Καὶ ὁ Κλείδημος δὲ αὐτὰ Προακτούρια καλεῖ.","Proerosia, sacra quæ fiunt ante arationem. Clitodemus ea vocat Proacturia","Alberti ad h. l. et Ruhnken, ad Tim. p. 159 mutarunt vulg. καὶ ὁ Δῆμος in καὶ ὁ Κλείδημος; sed καὶ ὁ ex Κλειτο. in Κλειτόδημος ortum esse videtur.—Pro Προακτούρια Pergerus scribi voluit Προαρκτούρια, quod ipsum in codice (p. 663 Schow.) legitur. Hoc fragmentum ad Exegeticum pertinere admodum probabile est.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA",ΝΟΣΤΟΙ,,,,,,,,364,fragment,24,,,"Athenæus XIII, p. 609, C, de Phya et de Pisistrati filiis:","Στεφανόπωλις δὲ ἦν, καὶ αὐτὴν ἐξέδωκε πρὸς γάμου κοινωνίαν ὁ Πεισίστρατος Ἱππάρχῳ τῷ υἱῷ, ὡς Κλείδημος ἱστορεῖ ἐν ὀγδόῳ Νόστων· «Ἐξέδωκε δὲ καὶ Ἱππάρχῳ τῷ υἱεῖ τὴν παραιβατήσασαν αὐτῷ γυναῖκα Φύην, τὴν Σωκράτους θυγατέρα· καὶ Χάρμου τοῦ πολεμαρχήσαντος θυγατέρα ἔλαβεν Ἱππίᾳ, Περικαλλεστάτην οὖσαν, τῷ μετ ̓ αὐτὸν τυραννεύσαντι.» Συνέβη δὲ, ὥς φησι, τὸν Χάρμον ἐραστὴν τοῦ Ἱππίου γενέσθαι καὶ τὸν πρὸς Ἀκαδημίᾳ Ἔρωτα ἱδρύσασθαι πρῶτον, ἐφ ̓ οὗ ἐπιγέγραπται· Ποικιλομήχαν ̓ Ἔρως, σοὶ τόνδ ̓ ἱδρύσατο βωμὸν Χάρμος ἐπὶ σκιεροῖς τέρμασι γυμνασίου.","Fuerat Phya illa corollarum venditrix; eamque in matrimonium dedit Pisistratus Hipparcho filio, ut Clidemus narrat octavo libro Nostorum. «Dedit vero (inquit) etiam Hipparcho filio in matrimonium mulierem illam, quæ curru urbem cum ipso invecta erat, Phyam Socratis filiam; et Charmi, qui polemarchus fuerat, filiam forma præstantissimam Hippiæ dedit uxorem; is post ipsum tyrannidem occupavit.» Fuerat autem, ut ait, Charmus ille amator Hippiæ, et Cupidinem illum apud Academiam primus posuit, qui hos versiculos inscriptos habet: Vafer Amor, tibi hanc aram erexit Charmus ad umbrosum limitem gymnasii.","Ita Schweigh. codicum ope hunc locum correxit: vulgo legebatur: Θυγατέρα (καὶ Χάρμου ... Ἱππίας περικαλλεστάτην οὖσαν) τῷ etc. Fortasse scribendum: τὸν πρὸς Ἀκαδημίᾳ Ἔρωτος βωμὸν, quod Siebelis proposuit. Cf. Pausan. I, 30.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTUM INCERTAE SEDIS",,,,,,,,364,fragment,25,,,Hesych.:,"Προοικίαι. Παρὰ Κλειτοδήμῳ, ἐν ἴσῳ τῷ δήμῳ.","Προοικίαι apud Clitodemum: idem cum Demo.","Phavorinus h. v. Hesychii verba repetivit. Ultima ista ἐν ἴσῳ τῷ δήμῳ haud dubie corrupta sunt, eaque Meursius in Bibl. Gr. s. v. Clitodemus ita corrigere voluit: ἐν Οἴῳ τῷ δήμῳ: quum crederet, Atthidis Clitodemi partem fuisse περὶ τῶν δήμων τῆς Ἀττικῆς. Bruno et Is. Vossius proposuerunt: ἐν γείσῳ τοῦ δήμου. Siebelis, si vox γεῖσον recipienda sit, mavult: παρὰ Κλειτοδήμῳ γεῖσα τῶν δήμων. Idem has profert conjecturas, παρὰ Κλειτοδήμῳ εἰσὶν οἱ πρόδομοι, ... παρὰ Κλειτοδήμῳ ἐν ἴσῳ τοῖς προδόμοις. Sed melius et facilius hæc verba emendare nobis videmur scribentes ἐν ἴσῳ τῷ Δήμῳ, quæ glossema esse putamus ad nomen Κλειτοδήμῳ pertinens. Quum enim apud Hesychium in duobus locis (IX, XXIV) corrupte scriptum esset Δῆμος pro Κλειτόδημος, in hoc vero loco et s. V. Βοῦς ἕβδομος (XVII) Clitodemi nomen recte exhibitum esset, suspicatus fuerit aliquis, in omnibus istis locis eundem auctorem esse intelligendum, quare hic adnotaverit: ἐν ἴσῳ τῷ Δήμῳ, idem ac Demus. Id eo probabilius nobis videtur, quod ab hoc loco non multum distat alter illorum locorum, quibus Clitodemi nomen depravatum est (v. Προηρόσια).",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTA",,,,,,,,364,fragment,26,,,"Theophrast. Histor. Plant. III, 2:","Κλείδημος δὲ συνεστάναι μὲν ἐκ τῶν αὐτῶν τοῖς ζῴοις τὰ φυτά· ὅσῳ δὲ θολερωτέρων καὶ ψυχροτέρων, τοσοῦτον ἀπέχειν τοῦ ζῷα εἶναι.","Clidemus ex iisdem quidem elementis animalia et plantas constare putavit, sed impurioribus et minus calidis: itaque tanto naturam earum ab animali distare.","Κλείδημος a Meursio in Lectt. Theophr. in Gronov. Thes. X, p. 647, pro Κλεόδημος restitutum est.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTA",,,,,,,,364,fragment,27,,,"Theophr. De causs. plant. I, 10:","Τὰ μὲν ψυχρὰ τοῦ θέρους, τὰ δὲ θερμὰ τοῦ χειμῶνος βλαστάνειν, ὥστε ἑκατέραν τὴν φύσιν σύμμετρον εἶναι πρὸς ἑκατέραν τῶν ὡρῶν· οὕτω γὰρ οἴεται καὶ Κλείδημος, οὑ κακῶς μέν.","Frigida æstate, calida hieme geminare existimant, ut utraque natura attemperata utrique tempori sit. Ita enim et Clidemus censet. Quæ quidem opinio fortasse haud falsa est.",,
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTA",,,,,,,,364,fragment,28,,,"Theophr. De causs. plant. 3, 28:","Ἐπιῤῥεῖν κελεύουσιν οἱ μὲν Πλειάδος· ξηρὰν γὰρ ἄνικμόν τε οὖσαν διαφυλάττειν τὸ σπέρμα τὴν γῆν· οἱ δ ̓ ἅμα Πλειάσι δυομέναις, ὥσπερ καὶ Κλείδημος· ἐπιγίνεσθαι γὰρ ὕδατα καὶ πολλὰ τῇ ἑβδόμῃ μετὰ τὴν δύσιν.","Serere jubent alii vergiliis orieutibus; tunc enim semina servari in terra sicca, et sine ullo humore: alii occidentibus, ut etiam Clidemus, quod imbres die septimo ab occasu insequantur.","Pro ἐπιῤῥεῖν scribendum esse σπείρειν monet Siebelis.",
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTA",,,,,,,,365,fragment,29,,,"Theophrast. De caus. plant. 5, 12:","Ὡς ἐπὶ πολὺ δ ̓ ἐκ τῶν τοιούτων συμβαίνει συκῇ μὲν ψωριᾷν, ἐλαίᾳ δὲ λειχηνιᾷν, ἀμπέλῳ δὲ ῥεῖν, ὥσπερ καὶ Κλείδημός φησι.","Ex hujusmodi causa plerumque ficus scabiem, olea lichenem, vitis fluorem patitur, ut Clidemus quoque auctor est.",,
"Volumen primum",,,CLIDEMUS,"CLITODEMI FRAGMENTA","FRAGMENTA INCERTA",,,,,,,,365,fragment,30,,,"Aristotel. Meteorol. 2, 9:","Εἰσὶ δέ τινες, οἳ τὴν ἀστραπὴν, ὥσπερ καὶ Κλείδημος, οὐκ εἶναί φασιν, ἀλλὰ φαίνεσθαι, παρεικάζοντες ὡς τὸ πάθος ὅμοιον ὂν, καὶ ὅταν τὴν θάλαττάν τις ῥάβδῳ τύπτῃ· φαίνεται γὰρ τὸ ὕδωρ ἀποστίλβον τῆς νυκτός· οὕτως ἐν τῇ νεφέλῃ, ῥαπιζομένου τοῦ ὑγροῦ, τὴν φαντασίαν τῆς λαμπρότητος εἶναι τὴν ἀστραπήν.","Sunt qui fulgur, quemadmodum et Clidemus, haud esse dicant, sed apparere, comparantes ut similem affectionem, si mare virga percutiatur (aqua enim noctu resplendere videtur); sic, quum humor in nebula percutiatur, splendoris apparentiam esse fulgur.","Eadem exstant in Alexandri Aphrodis. Hypomn. Εἰς δευτ. Τῶν Μετεωρ. Ἀριστοτελ. p. 112, a, b. Venet. 1527.",
