volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,3,fragment,48,,,"St. B.","Σολοῦς, πόλις Σικελίας, ὡς Ἑκ. Εὐρ. «Ἐκλήθησαν δὲ ἀπὸ Σολόεντος κακοξένου, ὅν ἀνεῖλεν Ἡρακλῆς.»","Solus, urbs Siciliæ, ut Hec.: «Nominati autem sunt incolæ a Soloente inhospitali, quem interfecit Hercules.»","Pro Σικελίας Mss. Κιλικίας, errore. Pro ἐκήθησαν sunt qui ἐκλήθη vel κέκληται legere malint. Videntur autem hæc verba ipsius esse Hecatæi, qui de incolis antea dixerit.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,49,,,"St. B.","Ἱμέρα, πόλις Σικελίας· Ἑκ. Εὐρ. Ἔστι καὶ Λιβύης.","Himera, urbs Siciliæ, Hec. Est et Libyæ.","Libyæ urbs ignota; fortasse scribendum est Λέσβου. Steph.: Ἴσσα, πόλις ἐν Λέσβῳ, κληθεῖσα Ἱμέρα.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,50,,,"St. B.","Μυλαί, πόλις Σικελίας· Ἑκ. Εὐρ.","Mylæ, urbs Siciliæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,51,,,"St. B.","Λοκροὶ Ἐπιζεφύριοι, πόλις Ἰταλίας. Ἑκ. Εὐρ.","Locri Epizephyrii, urbs Italiæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,52,,,"St. B.","Καυλωνία, πόλις Ἰταλίας, ἣν Αὐλωνίαν Ἑκαταῖος καλεῖ διὰ τὸ μέσην αὐλῶνος εἶναι.","Caulonia, urbs Italiæ, quam Auloniam Hec. vocat, quod in medio convallis sita sit.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,53,,,"St. B.","Κρόταλλα, πόλις Ἰταλίας, Ἑκ. Εὐο.","Crotalla, urbs Italiæ.","Urbs ingnota.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,54,,,"St. B.","Ἰαπυγία, δύο πόλεις· μία ἐν ἐν τῇ Ἰταλίᾳ, καὶ ἑτέρα ἐν τῇ ἱλλυρίδι· ὡς Ἑκαταῖος.","Iapygia, duæ urbes, una in Italia, altera in Illyria.","De urbibus nihil notum· probabile est, hæc referenda esse ad regiones.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,55,,,"St. B.","Ἐλεύτιοι, ἔθνος τῆς Ἰαπυγίας. Ἑκ. Εὐρ.","Eleutii, populus Iapygiæ.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,56,,,"St. B.","Χανδάνη, πόλις Ἰαπυγίας. Ἑκ. Εὐρώπῃ· «ἒν δὲ Χανδάνη πόλις, μέτα δὲ Πευκαῖοι.»","Candane, urbs lapygiæ. Hec.: «Inest vero Chandane urbs, post autem Peucæi.»",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,57,,,"St. B.","Πευκετίαντες, ἔθνος τοῖς Οἰνώτροις προσεχὲς, ὡς Ἑκ. Εὐρ.","Peucetiantes, gens Œnotris vicina.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,58,,,"St. B.","Ἀδρία, πόλις, καὶ παρ’ αὐτὴν κόλπος Ἀδριὰς, καὶ ποταμὸς ὁμοίως· ὡς Ἑκαταῖος. «Ἡχώρα τοῖς βοσκήμασίν ἐστιν ἀγαθὴ, ὡς δὶς τίκτειν..... τὸν ἐνιαυτὸν καὶ διδυμοτοκεῖν, πολλάκις καὶ τριῖς καὶ τέσσαρας ἐρίφους τίκτειν· ἐνίοτε δὲ καὶ πέντε καὶ πλείους· καὶ τὰς ἀλεκτορίδας δὶς τίκτειν τὰς ἡμέρας· τῷ δὲ μεγέθει πάντων εἶναι μικροτέρας τῶν ὀρνίθων.»","Adria, urbs et juxta urbem sinus maris Adriatici, necnon fluvius, ut Hecatæus: «Rogio pecudibus optima, adeo, ut bis quolannis, ac geminos, sæpe tres et quatuor hædos pariant, aliquando etiam quinque et plures: gallinæ vero bis quotidie ova pariant: sunt vero omnium minimæ inter aves.»","Videntur hæc omnia verba Hecatæi. Post Τίκτειν nomen caprarum videtur excidisse.",
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,59,,,"St. B.","Ἴστροι, ἔθνος ἐν τῷ Ἰονίῳ κόλπῳ· Ἑκ. Εὐρ.","Istri, populus in Ionico sinu.",,
"Volumen primum",,,HECATAEUS,"HECATAEI FRAGMENTA","ΠΕΡΙΟΔΟΣ ΓΗΣ",,"A. ΕΥΡΩΠΗ",,,,,,4,fragment,60,,,"St. B.","Καυλικοί, ἔθνος κατὰ τὸν Ιόνιον κόλπον· Ἑκ. Εὐρ. Κέκληται δὲ ἀπὸ ὄρους.","Caulici, gens juxta Ionicum sinum, Hec. Sic vero vocata fuit a monte.",,
