volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,367,fragment,10,,,"Etymolog. M. p. 747 ed. Sylb.:","Ταυροπόλον, τὴν, τὴν Ἄρτεμιν· ... οἱ δὲ λέγουσιν, ὅτι τῶν Ἑλλήνων βουλομένων ἀνελεῖν τὴν Ἰφιγένειαν ἐν Αὐλίδι, ἡ Ἄρτεμις ἀντέδωκεν ἔλαφον· κατὰ δὲ Φανόδημον, ἄρκτον.","Ταυροπόλος, Diana. Nonnulli dicunt, quum Græci Aulide mactare vellent Iphigeniam, Dianam substituisse (cervam, secundum Phanodemum vero ursam.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,11,,,"Tzetzes ad Lycophr. 183:","Ἡ δὲ Ἄρτεμις αὐτὴν (τὴν Ἰφιγένειαν) ἐλεήσασα, κατὰ Φανόδημον τὸν ἱστορικὸν, εἰς ἄρκτον μετέβαλε.","Diana Iphigeniam, misericordia permota, secundum Phanodemum historicum, in ursam convertit.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,12,,,Suidas:,"Ἐπὶ Παλλαδίῳ, δικαστήριον Ἀθήνησιν, ἐν ᾧ οἱ Ἐφέται ἀκουσίου φόνου ἐδίκαζον. Ἀργεῖοι γὰρ ἀπὸ. Ἰλίου πλέοντες, ἡνίκα προσέσχον Φαλήροις, ὑπὸ Ἀθηναίων ἀγνούμενοι ἀνῃρέθησαν. Ὕστερον δὲ Ἀκάμαντος γνωρίσαντος, καὶ τοῦ Παλλαδίου εὑρεθέντος, κατὰ χρησμὸν αὐτόθι τὸ δικαστήριον ἀπέδειξαν, ὡς Φανόδημος.","Ad Palladium. Sic Athenis vocabatur Dicasterium, in quo Ephetæ de cæde, quam quis invitus vel imprudens commiserat, judicabant. Argivi enim ab Ilio redeuntes, quum ad Phalera appulissent, ab Atheniensibus, quinam essent ignorantibus, interfecti fuerunt. Postea vero, quum Acamas hoc ipsis indicasset, et Palladium inventum fuisset, ex oraculo Dicasterium Athenienses illic condiderunt, ut Phanodemus tradit.","Eustathius ad Odyss. p. 1419 eadem iisdem  verbis ex Pausaniæ Lexico affert. Cf. Hesych., Harpocrat., Phavor. v. Ἐπὶ Παλλαδίῳ, qui cum Suida consentiunt. Apostolius VΙΙΙ, 42 habet ἑκουσίου pro ἀκουσίου. Perperam. Cf. Müller. in Æschyl. Eum. p. 155 et quos laudat Hermann. Antiquit. § 104.",
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,13,,,"Athenæus X, 10, p. 437, C:","Τὴν δὲ τῶν Χοῶν ἑορτὴν, τὴν Ἀθήνησιν ἐπιτελουμένην, Φανόδημός φησι Δημοφῶντα τὸν βασιλέα βουλόμενον ὑποδέξασθαι παραγενόμενον τὸν Ὀρέστην Ἀθήναζε· πρὸς δὲ τὰ ἱερὰ οὐ θέλων αὐτὸν προσιέναι, οὐδ ̓ ὁμόσπονδον γενέσθαι, μήπω δικασθέντα, ἐκέλευσε συγκλεισθῆναι τά τε ἱερά, καὶ χόα οἴνου ἑκάστῳ παρατεθῆναι, τῷ πρώτῳ ἐκπιόντι εἰπὼν ἆθλον δοθήσεσθαι πλακοῦντα. Παρήγγειλέ τε καὶ τοῦ πότου παυσαμένους τοὺς μὲν στεφάνους, οἷς ἐστεφανοῦντο, πρὸς τὰ ἱερὰ μὴ τιθέναι, διὰ τὸ ὁμωρόφους γενέσθαι τῷ Ὀρέστῃ, περὶ δὲ τὸν χόα τὸν ἑαυτοῦ ἕκαστον περιθεῖναι, καὶ τῇ ἱερείᾳ ἀποφέρειν τοὺς στεφάνους πρὸς τὸ ἐν Λίμναις τέμενος, ἔπειτα θύειν ἐν τῷ ἱερῷ τὰ ἐπίλοιπα· καὶ ἔκτοτε τὴν ἑορτὴν κληθῆναι χόας.","Congiorum (Choarum) festum, quod Athenis celebratur, institutum esse scribit Phanodemus a Demophonte rege, quum Orestem hospitio excipere vellet, qui Athenas pervenerat. Quem quum ad sacra admittere nollet, nec libationum participem facere, ut qui nondum judicatus fuisset, claudi templa jussit, et unicuique congium apponi, primo qui ebibisset præmium se daturum pollicitus placentam. Simulque jussit, ut finita compotatione coronas, quibus cincti essent, non ad templa deponerent, quoniam cum Oreste sub eodem tecto una fuissent; sed suum quisque congium corona cingeret, utque ita coronas ad antistitam fani deferrent quod. In Paludibus est, deinde vero reliqua sacra in templo peragerent: indeque Choas (Congios) nominatum esse id festum.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,14,,,"Athenæus XI, 3, p. 465, A:","Φανόδημος δὲ πτὸς τῷ ἱερῷ φησι τοῦ ἐν Λίμναις Διονύσου τὸ γλεῦκος φέροντας τοὺς Ἀθηναίους ἐκ τῶν πίθων τῷ θεῷ κιρνάναι, εἶτ ̓ αὑτοῖς προσφέρεσθαι, ὅθεν καὶ Λιμναῖον κληθῆναι τὸν Διόνυσον, ὅτι μιχθὲν τὸ γλεῦκος τῷ ὕδατι τότε πρῶτον ἐπόθη κεκραμένον· διόπερ ὀνομασθῆναι τὰς πηγὰς νύμφας καὶ τιθήνας τοῦ Διονύσου, ὅτι τὸν οἶνον αὐξάνει τὸ ὕδωρ κιρνάμενον.","Phanodemus ait «ad aedem Bacchi qui in Limnis (Paludibus) est, mustum ferentes Athenienses, e doliis deo misce. re, deinde ipsos bibere: unde etiam Limnæum nominatum Bacchum, quia mixtum aqua mustum tunc primum biberint temperatum: eademque ex causa fontes appellatos esse nymphas et nutrices Bacchi, quod aqua admixta augeat vinum.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,15,,,"Athen. IV, 19, p. 168, A:","Ὅτι τοὺς ἀσώτους καὶ τοὺς μὴ ἔκ τινος περιουσίας ζῶντας τὸ παλαιὸν ἀνεκαλοῦντό τε οἱ Ἀρεοπαγῖται καὶ ἐκολαζον, ἱστόρησαν Φανόδημος καὶ Φιλόχορος.","Fuisse olim institutum, ut qui luxuriosi essent et qui non e propria re familiari viverent, eos Areopagitæ ad tribunal suum vocarent punirentque, docent Phanodemus et Philochorus.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,16,,,"Plutarch. Themistocl. 13:","Ἄμα δ ̓ ἡμέρᾳ Ξέρξης μὲν ἄνω καθῆτο τὸν στόλον ἐποπτεύων καὶ τὴν παράταξιν, ὡς μὲν Φανόδημός φησιν, ὑπὲρ τὸ Ἡράκλειον, ᾗ βραχεῖ πόρῳ διείργεται τῆς Ἀττικῆς ἡ νῆσος (Σαλαμίς), ὡς δ ̓ Ἀκεστόδωρος, ἐν μεθορίῳ τῆς Μεγαρίδος, ὑπὲρ τῶν καλουμένων κεράτων.","Ubi diluxit, Xerxes in edito consedit, classem et aciem speculans, ut Phanodemus ait, supra fanum Herculis, qua angusto freto dirimitur ab Attica Salamis, ut Acestodorus, in Megaridis confraio super colles, quos Cerata appellant.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,368,fragment,17,,,"Idem Cim. 12, narrat,","Persarum præfectum ad Eurymedontem ταῖς ναυσὶ παρορμεῖν, οὐκ ὄντα μάχεσθαι τοῖς Ἕλλησι πρόθυμον, ἀλλὰ προσδεχόμενον ὀγδοήκοντα ναῦς Φοινίσσας ἀπὸ Κύπρου προσπλεούσας. Ταύτας φθῆναι βουλόμενος ὁ Κίμων ἀνήχθη, βιάζεσθαι παρεσκευασμένος, ἂν ἑκόντες μὴ ναυμαχῶσιν. Οἱ δὲ πρῶτον μὲν, ὡς μὴ βιασθεῖεν, εἰς τὸν ποταμὸν εἰσωρμίσαντο, προσφερομένων δὲ τῶν Ἀθηναίων, ἀντεξέπλευσαν, ὡς ἱστορεῖ Φανόδημος, ἑξακοσίαις ναυσὶν, ὡς δ ̓ Ἔφορος, πεντήκοντα καὶ τριακοσίαις.","Persam classem ad Eurymedontem in statione habuisse, nec fuisse ad certandum cum Graecis promtum, sed octaginta naves Phœnissas ex Cypro adventantes præstolatum esse. Ad has prævertendas Cimon in altum pro vectus est, si detrectarent certamen, vi eos adacturus, Illi primo, ne cogi possent, amnem subierunt. Ceterum, ubi ingruerunt Athenienses, sexcentis navibus, ut scribit Phanodemus, ut Ephorus, trecentis quinquaginta occurrerunt ei.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,18,,,"Plutarch. Cimon. c. 19, p. 491, A: Cimon decessit in obsidione Citii:","Τελευτῶν τοὺς περὶ αὑτὸν ἐκέλευσεν εὐθὺς ἀποπλεῖν, ἀποκρυψαμένους τὸν θάνατον αὐτοῦ. Καὶ συνέβη, μήτε τῶν πολεμίων, μήτε τῶν συμμάχων αἰσθομένων, ἀσφαλῶς αὐτοὺς ἀνακομισθῆναι, στρατηγουμένους ὑπὸ Κίμωνος, ὥς φησι Φανόδημος, τεθνηκότος ἐφ ̓ ἡμέρας τριάκοντα.","Cimon moriens monuit suos ut extemplo discederent, et mortem suam tegerent. Contigit autem, ut nemine sentiente neque hostium neque sociorum, illi reverterentur incolumes ductu auspiciisque Cimonis, ut Phanodemus ait, dies jam triginta defuncti.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,19,,,"Athen. I, 17, p. 20, A, postquam plures θαυματοποιοὶ et γελωτοποιοὶ memorati sunt, hoc additur:","Διοπείθης δὲ ὁ Λοκρὸς, ὥς φησι Φανόδημος, παραγενόμενος εἰς Θήβας, καὶ ὑποζωννύμενος οἴνου κύστεις μεστὰς καὶ γάλακτος, καὶ ταύτας ἀποθλίβων, ἀνιμᾷν ἔλεγεν ἐκ τοῦ στόματος.","Diopithes Locrus, ut ait Phanodemus, Thebis Juum adesset, succinctus vesicas partim vino partim lacte repletas, his compressis, ex ore se liquorem haurire simulavit.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,20,,,"Schol. Hesiod. Ad Theog. 913, p. 303. de raptu proserpinæ:","Ἡρπάσθαι δὲ αὐτήν φασιν οἱ μὲν ἐκ Σικελίας, Βακχυλίδης δὲ ἐκ Κρήτης, Ὀρφεὺς ἐκ τῶν περὶ τὸν ὠκεανὸν τόπων, Φανόδημος δὲ ἀπὸ τῆς Ἀττικῆς, Δημάδης δὲ ἐν νάπαις.","Proserpinam alii dicunt raptam esse ex Sicilia, Bacchylides vero ex Creta, Orpheus ex loco prope Oceanum sito, Phanodemus ex Attica, Demades in saltibus.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,21,,,"Eustath. ad Iliad. Z. p. 648, 38:","Φαύλως οὖν ὁ Φανόδημος Ἀφροδίτην νομίζει τὴν Δάειραν καὶ τὴν αὐτὴν τῇ Δήμητρι λέγει.","Male Phanodemus Dairam esse Venerem censet, eandemque non differre a Cerere.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,22,,,Harpocratio:,"Χαλκεῖα, Ὑπερίδης ἐν τῷ κατὰ Δημέου ξενίας. Τὰ Χαλκεῖα ἐορτὴ παρ ̓ Ἀθηναίοις ἀγομένη Πυανεψιῶνος ἔνῃ καὶ νέᾳ, χειρώναξι κοινὴ, μάλιστα δὲ χαλκεῦσιν, ὥς φησιν Ἀπολλώνιος ὁ Ἀχαρνεύς. Φανόδημος δὲ οὐκ Ἀθηνᾷ φησιν ἄγεσθαι τὴν ἑορτὴν, ἀλλὰ Ἡφαίστῳ.","Χαλκεῖα, Hyperides in oratione contra Demeam de peregrinitate. Τὰ Χαλκεῖα, apud Athenienses festum, quod Minervæ celebrabatur trigesimo die mensis Pyanepsionis, a manuariis artificibus universis, maxime vero a fabris ærariis, ut ait Apollonius Acharnensis. Ceterum Phanodemus in honorem Vulcani, non Minervæ, id festum agitari testatur.","Et Phavorin., ubi eadem  leguntur, Etym. M.,Pollux VII, 105. V. Welcker. de Æschyl. Trilog. p. 290.",
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,23,,,Hesych.:,"Γαλεοὶ, μάντεις· οὗτοι κατὰ τὴν Σικελίαν ᾤκησαν, καὶ γένος τὶ, ὥς φησι Φανόδημος καὶ Ῥίνθων Ταραντῖνοι.","Galei, vates; hi in Sicilia habitabant, et quidem ut gens, auctoribus Phanodemo et Rhinthone Tarentino.","Editores recte scripserunt Ταραντῖνος pro Ταραντῖνοι. Phavorinus hæc repetivit, nisi quod omisit καὶ Ῥίνθων Ταραντῖνοι. De vatibus istis cf. Cic. De divin. I, 20, Ælian. V. H. XII, 46, Steph. B. V, Γαλεῶται.",
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,24,,,"Hesychius s. v. Ταῦρος:","... Φανόδημος (φησὶ) ρὰς κριθὰς προσαγορεύεσθαι ταῦρον, ὅτι κέρας ἔχουσιν.","Taurus. Phanodemus ait, hordeum appellari taurum, quod habeat cornu.",,
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,369,fragment,25,,,Hesychius:,"Ἀχάνας τινὲς μὲν Περσικὰ μέτρα, Φανόδημος δὲ κίστας, εἰς ἃς κατετίθεντο τοὺς ἐπισιτισμοὺς οἱ ἐπὶ θεωρίας ἰόντες, οἱ εἰς θεοὺς στελλόμενοι (codex τιλλόμενοι).","Achanas nonnulli esse putant mensuras Persicas, Phanodemus vero cistas, in quibus cibaria reponebant, qui legationes sacras obibant.","Schol. ad Aristoph. Acharn. 109, Suidas, Phavorinus h. v. et Eustath. ad Homer., p. 1446 et 1854 Rom. eadem fere habent, sed Phanodemum non nominant. Verba οἱ εἰς θεοὺς στελλόμενοι glossema esse sponte intelligitur.",
"Volumen primum",,,PHANODEMUS,"PHANODEMI FRAGMENTA","FRAGMENTA INCERTAE SEDIS",,,,,,,,370,fragment,26,,,Harpocrat.:,"Ἑκάτης νῆσος, Λυκοῦργος κατὰ Μενεσαίχμου. Πρὸ τῆς Δήλου κεῖταί τι νησύδριον, ὅπερ ὑπ ̓ ἐνίων καλεῖται Ψαμμητίχη, ὡς Φανόδημος ἐν πρώτῃ Δηλιακῶν. Ψαμμητίχην δὲ κεκλῆσθαί φησιν ὁ Σημὸς ἐν τῇ πρώτῃ, διὰ τὸ τοῖς Ψαμμήτοις τιμᾶσθαι τὴν θεόν. Ψάμμητα δ ̓ ἐστὶ ψαιστῶν τις ἰδέα.","Hocates insula. Lycurgus contra Menesæchmum. Parva ante Delum sita est insula, a nonnullis Psammetiche dicta, teste Phanodemo in primo Deliacorum: hujusque nominis rationem Semus libro primo tradit, quod Hecate Psammetis colatur; Psammeta enim sunt libi species.","Phavorinus omisit ἐν πρώτῃ ante Δηλιακῶν et scripsit Ψαμμηδύχη; Suidas qui Phanodemum non nominat, Ψαμμίτη exhibet, pro Ψαμμηδίχη, et Ψάμμιτα pro Ψάμμητα.—Monuimus in dissert. de Phanodemi scriptis, non esse, cur Phanodicum pro Phanodemo in hoc loco substituamus autcum Siebeli scribamus: ... Ὡς Φανόδημος· ἐν δὲ πρώτῃ Δηλ. Ψαμμ. κεκλ. Φησὶν ὁ Σῆμος διὰ τὸ τοῖς Ψαμμήτοις τιμᾶσθαι τὴν θεόν.",
