volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,380,fragment,11,,,"Schol. Homer. Odyss. Υ, 301:","Οἱ τὴν Σαρδόνα κατοικοῦντες, ἀπὸ Καρχηδονίων ὄντες, χρῶνται νόμῳ τινὶ βαρβαρικῷ καὶ πολὺ τῶν Ἑλλήνων διηλλαγμένῳ. Τῷ γὰρ Κρόνῳ θύουσιν ἡμέραις τισὶ τεταγμέναις οὐ μόνος τῶν αἰχμαλώτων τοὺς καλλίστους, ἀλλὰ καὶ τῶν πρεσβυτέρων τοὺς ὑπὲρ ἑβδομήκοντα ἔτη γεγενημένους. Τούτοις δὴ θυομένοις τὸ μὲν δακρύειν αἰσχρὸν εἶναι δοκεῖ καὶ δοῦλον, τὸ δὲ ἀσπάζεσθαι καὶ γελᾷν ἔσχατον καὶ προϊόντων ἀνδρῶδές τε καὶ καλόν. Ὅθεν φασὶ καὶ τὸν ἐπὶ κακῷ προσποίητον γέλωτα κληθῆναι Σαρδόνιον. Ἡ δὲ ἱστορία παρὰ Δήμωνι.","Apud eos, qui Sardiniam incolunt, a Carthaginiensibus oriundos, obtinet mos barbarus et a Græcis plane alienus. Saturno enim certis diebus mactant ex captivis et fortissimos et seniorum eos, qui annum septuagesimum jam egressi sunt. His, qui immolantur, lacrimari turpe atque illiberale esse videtur, se invicem vero amplecti et ridere dum extrema perpessuri sunt, honestum et fortis animi. Unde risum simulatum de malo aliquo, aiunt, appellari Sardonium. Hæc narratio extat apud Demonem.","Siebelis: «ἔσχατον καὶ προϊόντων insolentius dictum est pro ἔσχατον καὶ προϊόντας, sed nescio an scribendum sit: ἐσχάτων καὶ προϊόντων, dum extrema etiam parantur.» Quod ferri non potest. Legendum puto: ἐπ ̓ ἔσχατα προϊόντας. Paulo ante fort. Δουλικόν. Ceterum cf. Timæi fr. 28, 29.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,380,fragment,12,,,"Photius s. v. Σαρδ. γελ.:","Παροιμία ἐπὶ τῶν ἐπ ̓ ὀλέθρῳ τῷ σφῶν αὐτῶν γελώντων, ἣν Δήμων μὲν διαδοθῆναι, ὅτι οἱ Σαρδόνα κατοικοῦντες αἰχμαλώτων τε τοὺς καλλίστους καὶ πρεσβυτέρους ὑπὲρ ἑβδομήκοντα ἔτη τῷ κρόνῳ ἔθυον γελῶντας, ἕνεκα τοῦ τὸ ἔπανδρον ἐμφῆναι.","Risus Sardonius. Proverbium de iis, qui, quum pereunt, rident. Id autem inde ortum esse Demon tradit, quod Sardi captivorum pulcherrimos et senes septuagenariis majores Saturno immolarent, qui ad constantiam et fortitudinem suam declarandam ridere solerent.","Suidas et Apostolius eadem referunt, ille tamen εὔανδρον habet pro ἔπανδρον: apud hunc καὶ Δήμων scribendum pro Καδήμων.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,380,fragment,13,,,"Zenobii Proverb. V, 52:","Ὅπου αἱ ἔλαφοι τὰ κέρατα ἀποβάλλουσιν. Ὁ Δήμων φησὶν, ἐν τοῖς τραχέσι καὶ δυσβάτοις τόποις τοὺς ἐλάφους προστρίβοντας τὰ κέρατα πρὸς τὰς θάμνους, ἀποβάλλειν αὐτά· ὅθεν ἐπὶ τῶν ἐργώδεις τὰς διατριβὰς ποιουμένων εἰρῆσθαι τὴν παροιμίαν.","Ubi cervi cornua abjiciunt. Demo ait, in locis asperis et inviis cervos cornua ad frutices atterere eoque modo abjicere; proinde proverbium dici de iis, qui in locis difficilibus degunt.","Cf. Aristot. Histor. Anim. IX, 5.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,381,fragment,14,,,"Proverbior. græcor. e Vaticana Biblioth. Append. In Proverb. Græc. ab. A. Schotto editis, IV, 20, p. 319:","Τὴν Συρακουσίων δεκάτην· Δήμων Συρακουσίους εὐδαιμονήσαντας φησι ψηφίσασθαι τὴν δεκάτην τῶν ὑπαρχόντων ἀποδίδοσθαι εἰς ἐπισκευὴν ναῶν τε καὶ ἀναθημάτων καὶ ἱερείων· πολλοῦ δὲ χρήματος συναχθέντος, εἰς παροιμίαν ἐλθεῖν.","Syracusanorum decimam. Refert Demon Syracusanos rerum copia affluentes suffragio decrevisse decimam eorum, quæ possiderent, portionem impendere in templorum instaurationem, in donaria et sacrificia. Congesta sic magna pecuniæ vi, vulgi tritum est sermone proverbium.","Cf. Strab. VI, p. 261.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,381,fragment,15,,,"Photii Lex.:","Φοινίκων συνθῆκαι. Οἱ τὴν Καρχηδίνα κτίσαντες Φοίνικες, ὅτε προσέπλευσαν τῇ Λιβύῃ, ἐδεήθησαν τῶν ἐγχωρίων, δέξασθαι αὐτοὺς νύκτα καὶ ἡμέραν. Ἐπιτυχόντες δὲ τούτου, οὐκ ἐβούλοντο ἀπαλάσσεσθαι, ὡς συντιθέμενοι νύκτας καὶ ἡμέρας μένειν. Διὸ λέγεσθαι τοῦτο ἐπὶ τῶν ἐνεδρευτικῶς συντιθεμένων. Τὰ δ ̓ ὅμοια Δήμων ἐπὶ Μεταποντίνων ἱστορεῖ.","Phœnicum pacta. Phœnices, qui Carthaginem condiderunt, quum ad Libyam navibus appulissent, rogarunt illius regionis incolas, ut ipsos reciperent noctem et diem. Hoc autem impetrato, discedere noluerunt, quasi pacti fuissent, se noctes et dies ibi mansuros esse. Quam ob rem hoc dici de iis tradunt, qui insidiose paciscuntur. Similia Demo de Metapontinis narrat.","Suidas idem Demonis fragmentum exhibet. Cf. Strab. VI, p. 265.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,381,fragment,16,,,"Photii Lex.:","Ἡδέα χελώνης κρέα φαγεῖν ἢ μὴ φαγεῖν. Τῆς χελώνης ὀλίγα κρέα βρωθέντα στρόφους ποιεῖ, πολλὰ δὲ καθαίρει. Ὅθεν καὶ τὴν παροιμίαν. Δήμων.","Testudinis carnem aut edas aut non edas. Testudinis caro, si paulum edis, tormenta facit; si multum edis, purgat; unde proverbium ortum est. Demo.","Verba ἡδέα ... μὴ φαγεῖν Siebelis ex Suida, Zenobii et Diogeniani Proverbiis ita corrigenda esse censet: Ἢ δεῖ χελώνης κρέα φαγεῖν, ἢ μὴ φαγεῖν.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,381,fragment,17,,,"Stephan. Byz.:","Δωδώνη. ... Ἔστι καὶ Δωδωναῖον χαλκεῖον παροιμία ἐπὶ τῶν πολλὰ λαλούντων, ὡς μὲν ὁ Δήμων φησὶν, ἀπὸ τοῦ τὸν ναὸν τοῦ Δωδωναίου Διὸς τοίχους μὴ ἔχοντα, ἀλλὰ τρίποδας πολλοὺς ἀλλήλων πλησίον, ὥστε τὸν ἑνὸς ἁπτόμενον παραπέμπειν διὰ τῆς ψαύσεως τὴν ἐπήχησιν ἑκάστῳ, καὶ διαμένειν τὴν ἦχον ἄχρις αὖθις τοῦ ἑνὸς ἐφάψηται. Ἡ παροιμία δὲ οὔ φησιν εἰ μὴ χαλκίον ἓν, ἀλλ ̓ οὐ λέβητας ἢ τρίποδας πολλούς.","Dodona.—Est autem Æs Dodonæum proverbium in loquaces, uti Demo auctor est: quia Dodonæi Jovis templum muros non habet, sed tripodas plurimos arctissime sibi invicem junctos, adeo ut si unum percutias, strepitum simul ob contactum ad unumquemque eorum transmittas, qui perdurat, usque dum sonus ad unum illum redierit atque denuo hic pulsetur. In proverbio autem nonnisi de uno dicitur aheno, non vero de multis lebetibus sive tripodibus.","Pinedo scripsit μὲν ὁ Δήμων pro vulgato Μενεδήμων, Suidam sequutus (v. Δωδων. Χαλκ.): legitur Demonis nomen etiam in Bibl. Coisl., ubi Stephani Byz. fragmentum exstat. In eadem Bibl. Coisl. legitur καὶ ante διαμένειν, quod in vulg. omissum est. Pro αὖθις ibidem reperitur ἄν τις, quod præferunt Montfaucon. et Preller. (Polemon. fragm. p. 57), atque hic quidem ita locum interpretatur: Durat sonus tamdiu, quamdiu quis pulsat unam ex pelvibus illis, abs qua ad ceteras propagetur sonus. Sed ἄχρις non significat quamdiu, et omnino inutile est observare, sonum perdurare tamdiu, quamdiu quis pulset, quod sponte intelligitur; id vero explicandum est, quamdiu duret sonus una impulsione excitatus. Tuentur αὖθις Siebelis et Welcker (ad Philostr. Imagg. II, 33, p. 566), quorum hic loci explicationem addit: donec ad primum redierit, unde motus exiit et hunc, puta, denuo excitet, unde novus sonorum et vibrationum in orbem actarum ordo incipit, paulatim tantum impulsionis vehementia decrescente et languescente, nisi quis unum ex lebetibus inhi bendo seu a proximo reprimendo his circulationibus finem imponat. Sed verba ἄχρις ἄν τις τοῦ ἑνὸς ἐφάψηται non bene redduntur per «donec ad primum redierit (sc. sonus)», et nullus hoc modo vibrationum terminus indicatur, ut verba ista plane supervacanea esse videantur. Nos αὖθις quidem defendimus, ita vero locum interpretamur: durat sonus, donec unum illum denuo quis pulset sc. ὁ ἑνὸς ἁπτόμενος. Docemur igitur his verbis, sonum perdurare usque dum per omnes pelves propagatus sit, ut, paulatim decrescens, fere desinat, quum ad ultimam pervenerit; sonum per unum circuitum perdurare eo ipso significatur, quod quum ad orbis finem pervenit. Prima pelvis denuo pulsanda sit, ut novus sonorum ordo incipiat.—Sub finem vulgo scriptum est εἰ μὴ χαλκίον, ἐν ἄλλῳ λέβητας, quod Montfaucon. ita correxit, ut scripsimus.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,382,fragment,18,,,Suidas:,"Δωδωναῖον χαλκεῖον. Ἐπὶ τῶν μακρολογούντων· Δήμων γάρ φησιν ὅτι τὸ τοῦ Διὸς μαντεῖον ἐν Δωδώνῃ λέβησιν ἐν κύκλῳ περιείληπται. Τούτους δὲ ψαύειν ἀλλήλους, καὶ κρουσθέντος τοῦ ἑνὸς, ἠχεῖν ἐκ διαδοχῆς πάντας· ὡς διὰ πολλοῦ χρόνου γίνεσθαι τῆς ἠχῆς τὴν περίοδον. Ἀριστείδης δὲ ὡς πλάσμα διελέγχων, δύο φησὶ στύλους εἶναι, καὶ ἐπὶ μὲν τοῦ ἑτέρου λέβητα, ἐπὶ θατέρου δὲ παῖδα κρατοῦντα μάστιγα, ἧς τοὺς ἱμάντας χαλκέους ὄντας σειομένους ὑπ ̓ ἀνέμου τῷ λέβητι προσκρούειν· τὸν δὲ τυπτόμενον ἠχεῖν. ... Πρὸς Δήμωνα· εἰ δὲ πολλοὶ ἦσαν, οὐκ ἂν ἑνικῶς ἐλέγετο ἡ παροιμία.","Æs Dodonœum. Proverbium de iis qui multa garriunt. Demon enim narrat, Dodonæi Jovis oraculum lebetibus fuisse circumdatum inter se contiguis; adeo ut uno pulsato, reliqui omnes ordine resonarent, diu durante soni illius circuitu. Aristides vero ut figmentum hoc explodens duas dicit esse columnas, in quarum altera lebes sit, et in altera puer, flagellum tenens, æreis loris instructum, quæ a vento agitata impingant in lebetem; qui pulsatus sonum edat.—Adversus Demonem: si multi fuissent [lebetes], proverbium hoc non efferretur numero singulari.","Eustathius ad Odyss. Ξ, p. 1760 eadem refert, sed Demonem non nominat. Pro Ἀριστείδης apud Suidam et Eustathium vulgo legebatur Ἀριστοτέλης, sed istud nomen reponendum est ex Steph. Byz. qui iis, quæ supra attulimus, hæc addit: Προσθετέον οὖν τῷ περιηγητῇ Πολέμωνι ἀκριβῶς τὴν Δωδώνην ἐπισταμένῳ καὶ Ἀριστείδῃ τὰ τούτου μεταγεγραφότι, λέγοντι κατὰ τὴν δευτέραν· Ἐν τῇ Δωδώνῃ στῦλοι δύο παράλληλοι καὶ παρεγγὺς ἀλλήλων, καὶ ἐπὶ μὲν θατέρου χαλκίον ἐστὶν οὐ μέγα, τοῖς δὲ νῦν παραπλήσιον λέβησι, ἐπὶ δὲ θατέρου παιδάριον ἐν τῇ δεξιᾷ χειρὶ μαστίγιον ἔχον, οὗ κατὰ τὸ δεξιὸν μέρος ὁ τὸ λεβήτιον ἔχων κίων ἕστηκεν. Ὅταν οὖν ἄνεμον συμβῇ πνεῖν, τοὺς τῆς μάστιγος ἱμάντας χαλκοῦς ὄντας ὁμοίως τοῖς ἀληθινοῖς ἱμᾶσιν αἰωρουμένους ὑπὸ τοῦ πνεύματος συνέβαινε ψαύειν τοῦ χαλκίου καὶ τοῦτο ἀδιαλείπτως ποιεῖν ἕως ἂν ὁ ἄνεμος διαμένῃ. De Aristide, qui opus de proverbiis scripserat, vid. Preller. Polem. fragm. p. 59. De proverbio Δωδωναῖον χαλκεῖον cf. etiam Strabonem lib. VII, p. 321, qui, ut Aristides, Polemone utitur auctore.—Siebelis articulum ante ἑνὸς expungendum esse censet: sed probabiliter ipse Suidas falso adhibuit articulum, quem fortasse apud eum quo usus est auctorem eo sensu eoque loco, quo legitur apud Stephanum Byz., positum reperit et temere alio sensu alioque loco usurpavit.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,382,fragment,19,,,Harpocrat.:,"Μυσῶν λείαν, Δημοσθένης ἐν τῷ ὑπὲρ Κτησιφῶντος. Παροιμία τίς ἐστιν οὕτω λεγομένη, ἥν φησι Δήμων ἐν τεσσαρακοστῇ περὶ παροιμιῶν τὴν ἀρχὴν λαβεῖν ἀπὸ τῶν καταδραμόντων ἀστυγειτόνων τε καὶ λῃστῶν τὴν Μυσίαν κατὰ τὴν τοῦ Τηλέφου τοῦ βασιλέως ἀποδημίαν.","Mysorum prœdam. Demosthenes pro Ctesiphonte. Est proverbium usitatum, quod Demon libro primo Parœmiarum scribit ortum a vicinis praedonibus, qui Telepho rege absente Mysiam latrociniis infestabant.","Pro ἐν τεσσαρακοστῇ Gronovius ex optimo codice restituit ἐν πρώτῃ, quod et Phavorinus habet, qui h. v. Harpocrationis verba repetit. Pro Δήμων Phavor. exhibet Δημοφῶν, quod mutandum est in Δήμων.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,382,fragment,20,,,"Schol. Vat. Eurip. Rhes. 250:","Ἕνι δὲ θάρσος ἐν αἰχμαῖς ποτὲ Μυσῶν] Κέχρηται δὲ καὶ νῦν Εὐριπίδης τῇ παροιμίᾳ παρὰ τοὺς χρόνους. Δήμων γοῦν ἐξηγούμενος περὶ αὐτ.. φησὶν ὡς ὕστερον τῶν Τρωϊκῶν λοιμοῦ καὶ φθορᾶς καρποῦ περιεληλυθυίας τὴν Ἑλλάδα μαντευομένην περὶ τῶν παρόντων χρῆσθαι τὴν Πυθίαν, τηνικαῦτα παῦλαν αὐτοῖς τῶν δεινῶν, ἐπειδάν τινες τῶν ἀπὸ Ἀγαμέμνονος ἐχόντων τὸ γένος πλεύσαντες εἰς Τροίαν τὰς πόλεις κτίσωσι, καὶ τῶν θεῶν τιμὰς ἀναλαμβάνωσιν, ἃς ἠφανίσθαι συνέβαινεν ὑπὸ τοῦ πολεμοῦ. Ταύτην τὴν μαντείαν παραδεξάμενον τὸν Ὀρέστην συνέβη λιπεῖν τὸν βίον. Μετὰ δὲ Ὀρέστην Τισαμενὸν λαβεῖν τὴν ἀρχὴν καὶ μετ ̓ ἐκεῖνον Κομήτην· οὐ χρωμένα ποῦ δέοι πλεῖν, κατὰ γὰρ εὐλάβειαν καὶ δὶς καὶ τρὶς παρὰ τῶν αὐτῶν ἐπανέρχεται τοῦ θειοῦ, δοθῆναι χρησμὸν, ἐπὶ τὸν ἔσχατον Μυσῶν πλεῖν. Κατολιγωρήσαντας δὲ πολλῶν συνηθροισμένων τοῦ χρησμοῦ ἀφίστασθαι καὶ τὸν Κομήτην καταλιπεῖν, μικρὸν πεφροντικέναι λέγοντας αὐτοῦ τε καὶ τοῦ Μυσοῦ ἐσχάτου. Κατὰ τὴν ἐρχομένην γενεὰν πλινθιλυ πάλιν συναγείραντος τὴν στρατιὰν, καὶ τοῦ θεοῦ. Τὸν αὐτὸν ἐπενέγκαντος χρησμὸν, διὰ τὸ παράδοξον εἰς παροιμίαν διὰ τοῦτο προστῆναι φασίν· εἰσὶ δὲ οἳ Τηλέφῳ γενέσθαι τὸν χρησμὸν τοῦτον· μαντευομένῳ γὰρ αὐτῷ περὶ γονέων, ἐπὶ τίνας ἂν τόπους πλανηθεὶς ἐξεύροι τοὺς αὐτοῦ γονεῖς, τὸν θεὸν προστάξαι ἐλθεῖν ἐπὶ τὸν ἔσχατον Μυσῶν. Ἀφικόμενον δὲ εἰς τὴν Τευδρανίαν, νέμεσθαι γὰρ τὰ χωρία τότε Μυσοὺς, ἐπιτυχεῖν τῇ μητρί.","Utitur etiam nunc Euripides hoc proverbio, contra temporum rationem. Demo quidem de eo exponens dicit, quum post bellum Troicum pestilentia Græciam invasisset frugesque essent perditæ, Pythiam de his rebus con. sultam, respondisse, calamitates tum finem habituras esse quum viri nonnulli ab Agamemnone orti, Trojam profecti et urbes condituri et cultum deorum restituturi essent, quæ bello interiissent. Accidit vero, ut Orestes, quum oraculum accepisset, vita cederet. Post Orestem deinde Tisamenum regnum suscepisse, et post hunc Cometem. Huic denuo ex oraculo quærenti quonam sibi proficiscendum esset (nam religiose de eadem re bis et ter deum adiit), responsum datum esse, proficiscendum esse ad extremum Mysorum. Quum vero multi eorum, qui congregati essent, despectui haberent oraculum, eos defecisse et Cometem deseruisse, parum se curare dicentes, et ipsum et extremum Mysorum. Sequenti autem ætate Penthilus denuo exercitum coegit atque deus idem dedit oraculum, quæ res quod admodum singularis ac mira esset, oraculum illud, aiunt, abiisse in proverbium. Sunt vero, qui dicant, hoc oraculum Telepho datum esse: eum enim quum quæsivisset, quonam terrarum sibi eundum esset, ut parentes reperiret, deum jussisse ad extremum Mysorum proficisci. Profectum igitur in Teuthraniam (Mysos enim tum incoluisse has regiones) matrem repperisse.»","Hoc fragmentum, misere luxatum, fortasse ita restituendum est ut scribatur ἐξηγούμενος περὶ αὐτῆς pro ἐξηγ. Περὶ αὐτ.., αὖ χρωμένῳ, ποῖ δέοι πλεῖν, κατὰ γὰρ εὐλάβειαν καὶ δὶς καὶ τρὶς περὶ τῶν αὐτῶν ἐπανέρχεται ἐπὶ τὸ θεῖον (sive τὸν θεὸν), δοθῆναι χρ. etc. pro οὐ χρωμένα ποῦ etc., κατολιγωρήσαντας δὲ πολλοὺς τῶν συνηθροισμένων pro κατολιγωρήσαντας δὲ πολλῶν συνηθρ., Πενθίλου pro πλινθιλυ, atque περιστῆναι pro διὰ τοῦτο προστῆναι, τοὺς αὑτοῦ γονεῖς pro τοῦ αὐτοῦ γονεῖς, et καὶ inseratur ante ἐπιτυχεῖν. De Comete in Asiam profecto V. Pausan. VII, 6, 2. Penthilus ille, aliunde, quantum sciam, non notus, bene distinguendus est a Penthilo Orestis filio. Quem si recte, ut puto, ex corrupta voce Scholiastæ erui, præclarum nacti sumus testimonium, quo confirmetur Odofredi Mülleri, viri immortalis, conjectura: neque Orestem neque Penthilum filium, sed posteros eorum coloniarum in Lesbum Asiamque deductarum principes esse putandos.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΠΑΡΟΙΜΙΩΝ",,,,,,,,383,fragment,21,,,"Photii Lex.:","Εὐγενέστερος Κόδρου· ... διοργισθέντες δὲ οἱ λοιποὶ συλλαβόντες αὐτὸν (Κόδρον) ἀνεῖλον, ὡς Δήμων.","Codro generosior. Reliqui irati eum (Codrum) prehenderunt et interfecerunt, ut Demo tradit.","Dubitandum est, num Demonis hoc sit fragmentum: in nonnullis enim codd. scriptum est Δημο...., et a Suida adducitur eadem de re Εὔδημος ἐν τῷ περὶ λέξεων ῥητορικῶν.",
"Volumen primum",,,DEMO,"DEMONIS FRAGMENTA","ΠΕΡΙ ΘΥΣΙΩΝ",,,,,,,,383,fragment,22,,,Harpocrat.:,"Προκώνια, Λυκοῦργος κατὰ Μενεσαίχμου. Δίδυμος δὲ «προκώνια, φησὶν, ἐστὶ, πυροὶ μέλιτι κεχρισμένοι.» Ἀριστοφάνης δὲ ὁ γραμματικὸς καὶ Κράτης τὰ ἐξ ἀφρύκτων κριθῶν, οὕτω φασὶν ὀνομάζεσθαι. Ἔοικε δὲ καὶ ἐκ πυρῶν καὶ ἐκ κριθῶν γίνεσθαι, ὡς Ἀντικλείδης ἐν τοῖς ἐξηγητικοῖς ὑποσημαίνει. Δήμων δ ̓ ἐν τῷ περὶ θυσιῶν φησι· «καὶ προκώνιά ἐστι κάγχρυς κατηριγμέναι μετ ̓ ἀρωμάτων.»","Προκώνια, Lycurgus in Menesæchmum. Προκώνια, inquit Didymus, est illitum melle triticum. Aristophanes grammaticus et Crates farinam ex hordeo non tosto interpretantur· verum e tritico et hordeo fieri videntur, ut auctor est Anticlides in Exegeticis. Demon autem libro de Sacrificiis scribit, Προκώνια est hordeum confractum contusumve cum aromatibus.","Eadem referunt Photius in Lex., Suidas et Phavorinus. Pollux VI, 77, scribit πρόκωνα, quod etiam apud Hesychium tuentur editores.",
