volume,sub_volume,sub_volume_note,author,section,work,work_note,work_section,book,book_note,chapter,paragraph,sub_paragraph,page,type,fragment_number,fragment_letter,fragment_note,witness,text,translation,commentary,note
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VI",,,,,336,fragment,10,,,"Eustathius ad Iliad. p. 1242, 40:","Μνηστέον δ ̓ ἐν τούτοις καὶ ὅτι Φύλαρχος ἔσκωψέ τινα ὡς ἀπόλεμον, εἰπὼν παροιμιωδῶς τὸ πολεμίας σάλπιγγος οὐδ ̓ ἐν ὕπνοις ὑπομένων ἀκοῦσαι.","Memorandum in his Phylarchum, ad irridendum aliquem ut imbellem, proverbialiter ita se expressisse: eum ne in somnis quidem tubam bellicam audire sustinuisse.",,
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VI",,,,,336,fragment,10,a,,"Athen. VI, p. 271, B:","Φύλαρχος δ ̓ ἐν ἕκτῃ Ἱστοριῶν καὶ Βυζαντίους φησὶν οὕτω Βιθυνῶν δεσπόσαι ὡς Λακεδαιμονίου τῶν εἱλώτων.","Phylarchus sexto Historiarum libro scribit, Byzantios ita Bithynorum dominos esse, ut Helotarum Lacedæmonios.","Cf. C. O. Müller Dor. II, p. 62.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VI",,,,,336,fragment,11,,,"Athenæus IV, 34, p. 150, D:","Παρὰ δὲ Γαλάταις φησὶ Φύλαρχος ἐν τῇ ἕκτῃ ἐν ταῖς τραπέζαις ἄρτους πολλοὺς κατακεκλασμένους παρατίθεσθαι χύδην καὶ κρέα ἐκ τῶν λεβήτων, ὧν οὐδεὶς γεύεται, ἢν μὴ πρότερον θεάσηται τὸν βασιλέα, εἰ ἥψατο τῶν παρακειμένων.","Apud Galatas, ut scribit Phylarchus libro sexto, promiscue mensis imponuntur panes multi confracti et ex ahenis carnes: nemo autem horum quidquam gustat, priusquam viderit regem aliquid eorum, quæ apposita sunt, tetigisse.","«Sermo esse videtur de Gallogræcis, qui Antiocho Sotere regnante in Asia minori consederunt. Flathe Hist. Maced. II, p. 200-202.» Brückner.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VII",,,,,336,fragment,12,,,"Athenæus XV, 15, p. 678, F:","Μόνον γὰρ τοῦτ ̓ ἴδιον εἴρηκεν (ὁ Ἡφαιστίων) ὁτι Φύλαρχος ἐν τῇ ἑβδόμῃ τῶν Ἱστοριῶν οἶδε τὴν κατὰ λύγον ἱστορίαν, καὶ ὅτι οὔτε τὰ Νικαινέτου οἶδεν οὔτε τὰ Ἀνακρέοντος ὁ συγγραφεύς· ἀπέδειξέ τε καὶ διαφωνοῦντα αὐτὸν κατ ̓ ἔνια τῶν ἱστορηθέντων παρὰ τῷ Μηνοδέτῳ.","Unum hoc de suo tum dixit Hephæstio, Phylarchum septimo Historiarum libro meminisse illius de vitice historiæ, sed nec Nicæneti (Samii poetœ) nec Anacreontis meminisse hunc scriptorem; quem etiam dissentire in nonnullis ostendit ab his quæ a Menodoto (Samio in libro de Sami insulœ memorabilibus) tradita sunt.","Ad rem intelligendam lege antecedentia inde a pag. 671, D.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VII",,,,,337,fragment,13,,,"Constantinus Porphyrogen. De administr. Imperio c. 23 (in Banduri Imper. orientali p. 77 f):","Λέγονται οἱ Ἴβηρες ὑδροποτεῖν, ὡς Ἀθήναιος ἐν δειπνοσοφιστῶν δευτέρῳ οὕτω· Φύλαρχος μὲν ἐν τῇ ἑβδόμῃ καὶ τοὺ Ἴβηράς φησιν ὑδροποτεῖν πάντας, καίτοι πλουσιωτάτους πάντων ἀνθρώπων τυγχάνοντας· κέκτηνται γὰρ ἄργυρον καὶ χρυσὸν πλεῖστον. Μονοσιτεῖν τε αὐτοὺς ἀεὶ λέγει διὰ μικρολογίαν, ἐσθῆτάς τε φορεῖν πολυτελεστάτας.","Dicuntur Iberi aquam potare, ut Athenæus tradit libro secundo Dipnosophistarum his verbis: Phylarchus libro septimo etiam Iberos ait omnes nonnisi aquam potare, licet omnium mortalium ditissimi sint, quippe qui plurimum argenti aurique possideant: eosdemque constanter nonnisi semel quotidie cibum capere ait ob parsimoniam, vestes autem gestare pretiosissimas.","Eadem ex Athenæo affert Steph, Byz. v. Ἰβηρίαι.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VII",,,,,337,fragment,13,,,"Athenæus II, 21, p. 44, C:","Ὅτι Φύλαρχός φησι Θεόδωρον τὸν Λαρισσαῖον ὑδροπότην γενέσθαι, τὸν ἀλλοτρίως ἀεί ποτε πρὸς Ἀντίγονον ἐσχηκότα τὸν Βασιλέα· φησὶ δὲ καὶ τοὺς Ἴβηρας πάντας ὑδροποτεῖν, καίτοι πλουσιωτάτους ἀνθρώπων ὄντας. Μονοσιτεῖν τε αὐτοὺς ἀεὶ λέγει διὰ μικρολογίαν ἐσθῆτάς τε φορεῖν πολυτελεστάτας.","Phylarchus ait, abstemium fuisse Theodorum Larissæum, eum, qui offensum semper animum gessit adversus Antigonum (Gonnatam?) regem. Narrat idem, Iberos omnes nonnisi aquam potare, licet omnium mortalium ditissimi sint: eosdemque constanter non nisi semel quotidie cibum capere, ait, ob parsimoniam, vestes autem gestare pretiosissimas.","Recte observat Luchtius, Constantinum Porphyrogenitum integro usum esse videri Athenæo, quum in nostris Athenæi editionibus Phylarchi liber non indicatus sit.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VII",,,,,337,fragment,14,,,"Schol. Apollonii Rhod. Argonaut. IV, 1561:","Εὐρύπυλος, Ποσειδῶνος υἱὸς καὶ Κελαινοῦς τῆς Ἄτλαντος, βασιλεὺς δὲ Κυρήνης. Φύλαρχος δὲ ἐν ἑβδόμῳ Εὔρυτον αὐτὸν καλεῖ, καὶ ἀδελφὸν αὐτοῦ ἀναγράφει Λυκάονα. Ἀκέσανδρος δὲ ἐν πρώτῳ περὶ Κυρήνης [τῆς Ὑψέως] μετ ̓ αὐτὸν βασιλεῦσαί φησι Λιβύης Κυρήνην τὴν Ὑψέως.","Eurypylus, Neptuni filius, et Celænûs, Atlantis filiæ, rex Cyrenes. Phylarchus vero libro septimo eum vocat Eurytum, ejusque fratrem Lycaonem esse scribit. Acesandrus libro primo de Cyrene post eum ait in Libya regnasse Cyrenen Hypsti filiam.","V. C. O. Müller Orchom. p. 348 sq.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VII",,,,,337,fragment,15,,,"Schol. Apollon. Rhod. Argonaut. II, 498:","Ἀκέστωρ δὲ ἐν τοῖς περὶ Κυρήνης ἱστορεῖ, ὡς ἐπ ̓ Εὐρυπύλου βασιλεύοντος Λιβύης, ὑπὸ Ἀπόλλωνος διακομισθείη ἐς Λιβύην ἡ Κυρήνη· λέοντος δὲ τὴν χώραν λυμαινομένου, προθείη τὴν βασιλείαν ὁ Εὐρύπυλος ἆθλον τῷ ἀποκτενοῦντι τὸν λέοντα. Τὴν δὲ διαχρήσασθαι αὐτὸν καὶ τὴν βασιλείαν λαβεῖν· παῖδας δὲ αὐτῆς γενέσθαι Αὐτοῦχον καὶ Ἀρισταῖον. Φησὶ δὲ αὐτὴν Φύλαρχος ἐλθεῖν μετὰ πλειόνων εἰς Λιβύην· τούτων δὲ ἐκπεμφθέντων ἐπὶ τὴν κυνηγεσίαν, τούτοις καὶ αὐτὴν συνεξελεῖν κἀκεῖ ἀνελεῖν τὸν λέοντα καὶ λαβεῖν τὴν βασιλείαν. Ἐγέννησε δὲ ἐξ Ἀπόλλωνος παῖδας δύο, Αὐτοῦχον καὶ Ἀρισταῖον. [Αὐτοῦχος μὲν ἐν Λιβύῃ ἔμεινεν, Ἀρισταῖος δὲ ἀφίκετο εἰς Κέω.]","Acestor in libro de Cyrene narrat, Eurypylo in Libya regnante, Cyrenen eo esse ab Apolline transvectam. Quum autem leo terram vastaret, Eurypylum regnum ei pro præmio proposuisse, qul leonem interfecturus esset; atque illam hunc occidisse regnumque accepisse. Liberos ex ea natos esse Autuchum et Aristæum. Phylarchus vero eam ait cum pluribus in Libyam venisse: his ad venandum missis et ipsam se adjunxisse, leoneque interfecto regnum accepisse. Peperit ex Apolline duos filios, Autuchum et Aristæum. Autuchus quidem in Libya remansit, Aristæus vero Ceum pervenit.",,
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER VIII",,,,,337,fragment,16,,,"Apollonii Dyscoli Histor. commentic. 14:","Φύλαρχος ἐν τῇ ὀγδόῃ τῶν Ἱστοριῶν καὶ κατὰ τὸν Ἀράβιόν φησι κόλπον πηγὴν εἶναι ὕδατος, ἐξ οὗ εἴ τις τοὺς πόδας χρίσειεν, συμβαίνειν εὐθέως ἐκτείνεσθαι ἐπὶ πολὺ τὸ αἰδοῖον, καί τινων μηδ ̓ ὅλως συστέλλεσθαι, τινῶν δὲ μετὰ μεγάλης κακοπαθείας καὶ θεραπείας ἀποκαθίστασθαι.","Phylarchus libro octavo Historiarum etiam ad sinum Arabicum ait esse fontem aquæ, qua si quis pedes perfuderit, ei statim pudenda valde extumescere: eaque in aliis nullo modo contrahi posse, in aliis magno dolore multaque cura ad sanitatem reduci.","Cf. fragm. XXXVII.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER IX",,,,,337,fragment,17,,,"Sextus Empir. Adv. mathem. I, 12, p. 271 Fabric.:","Οἷον (οὐκ ἄτοπον γὰρ ἵνα συμφυέσι τε καὶ οἰκείοις χρησώμεθα τῶν πραγμάτων παραδείγμασιν) ὑπόθεσιν ἑαυτοῖς ψευδῆ λαμβάνοντες οἱ ἱστορικοὶ, τὸν ἀρχηγὸν ἡμῶν τῆς ἐπιστήμης Ἀσκληπιὸν κεκεραυνῶσθαι λέγουσιν, οὐκ ἀρκούμενοι τῷ ψεύσματι, ἐν ᾧ καὶ ποικίλως αὐτὸ μεταπλάττουσιν· Στησίχορος μὲν ἐν Ἐριφύλῃ εἰπὼν, ὅτι τινὰς τῶν ἐπὶ Θήβαις πεσόντων ἀνιστᾷ· Πολύανθος δὲ ὁ Κυρηναῖος ἐν τῷ περὶ τῆς τῶν Ἀσκληπιαδῶν γενέσεως, ὅτι τὰς Προίτου θυγατέρας, κατὰ χόλον Ἦρας ἐμμανεῖς γενομένας ἰάσατο· Πανύασις δὲ διὰ τὸ νεκρὸν Τυνδάρεω ἀναστῆσαι· Στάφυλος δὲ ἐν τῷ περὶ Ἀρκάδων, ὅτι Ἱππόλυτον ἐθεράπευσε φεύγοντα ἐκ Τροιζῆνος, κατὰ τὰς παραδεδομένας κατ ̓ αὐτοῦ ἐν τοῖς τραγῳδουμένοις φήμας· Φύλαρχος δὲ ἐν τῇ ἐνάτῃ διὰ τὸ τοὺς Φινέως υἱοὺς τυφλωθέντας ἀποκαταστῆσαι, χαριζόμενον αὐτῶν τῇ μητρὶ Κλεοπάτρᾳ τῇ Ἐρεχθέως· Τελέσαρχος δὲ ἐν τῷ Ἀργολικῷ, ὅτι τὸν Ὠρίωνα ἐπεβάλετο ἀναστῆσαι.","Ut (non est enim absurdum ut naturalibus et propriis rerum utamur exemplis) falsum sibi argumentum sumentes historici, scientiæ nostræ primum auctorem Æsculapium dicunt fuisse fulmine percussum, figmento non contenti, quod quidem varie transformant. Stesichorus quidem dicit in Eriphyle, quod excitaverit aliquos ex iis qui Thebis cecidissent; Polyanthus autem Cyrenæus in libro De ortu Asclepiadarum, quoniam Prœti filias medicatus sit, ex ira Junonis furore percitas; Panyasis autem, propterea quod suscitaverit cadaver Tyndari. Staphylus vero in libro de Arcadibus, quod curaverit Hippolytum fugientem ex Trœzene, ut de eo fama traditum est in argumentis tragœdiarum. Phylarchus autem in nono, quod filiis Phinei excæcatis visum restituerit, gratificans eorum matri Cleopairæ Erechthei filiæ. Telesarchus autem in Argolico, quod aggressus sit suscitare Orionem.",,
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER IX",,,,,337,fragment,17,,,"Schol. Euripid. Alcest. 1:","Ἀπολλόδωρος δέ φησι κεραυνωθῆναι τὸν Ἀσκληπιὸν ἐπὶ τῷ τὸν Ἱππόλυτον ἀναστῆσαι, Ἀμελησαγόρας δὲ ὅτι Γλαῦκον, Πανύασις ὅτι Τυνδάρεων, οἱ δὲ Ὀρφικοὶ ὅτι Ὑμέναιον, Στησίχορος δὲ ἐπὶ Καπανεῖ καὶ Λυκούργῳ. Φερεκύδης ἐν τῇ ἱστορίᾳ τοὺς ἐν Δελφοῖς φησι θνήσκοντας αὐτὸν ἀναβιώσκειν· Φύλαρχος δὲ διὰ τοὺς Φινείδας, Τελέσαρχος δὲ δι ̓ Ὠρίωνα· Πολύαρχος δὲ ὁ Κυρηναῖος διὰ τὸ τὰς Προίτου θυγατέρας αὐτὸν ἰάσασθαι κεραυνωθῆναί φησιν.","Apollodorus dicit, Æsculapium fulmine percussum esse quod in vitam revocaverit Hippolytum, Amelesagoras vero, quod Glaucum, Panyasis, quod Tyndareum, Orphici quod Hymenæum, Stesichorus propter Lycurgum et Capaneum; Pherecydes in Historia eum ait reviviscere fecisse qui Delphis mortem obiissent; Phylarchus propter Phinidas, Telesarchus propter Orionem. Polyarchus (vel Polyanthes) Cyrenæus fulmine eum percussum esse ait, quod Prœti filias sanaverit.",,
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER IX",,,,,337,fragment,17,,,"Schol. Pindari Pyth. III, 96:","Λέγεται δὲ ὁ Ἀσκληπιὸς χρυσῷ δελεασθεὶς ἀναστῆσαι Ἱππόλυτον τεθνηκότα· οἱ δὲ Τυνδάρεων, ἕτεροι Καπανέα, οἱ δὲ Γλαῦκον, οἱ δὲ Ὀρφικοὶ Ὑμέναιον, Στησίχορος δὲ ἐπὶ Καπανεῖ καὶ Λυκούργῳ· οἱ δὲ διὰ τὸ τὰς Προιτίδας ἰάσασθαι, οἱ δὲ διὰ τὸν Ὠρίωνα, Φύλαρχος ὅτι τοὺς Φινείδας ἰάσατο, Φερεκύδης δὲ ὅτι τοὺς ἐν Δελφοῖς θνήσκοντας ἀναβιοῦν ἐποίησεν·","Dicitur Æsculapius auro adductus in vitam revocasse Hippolytum mortuum, vel, ut alii dicunt, Tyndareum ut Orphici Hymenæum, Stesichorus Capaneum et Lycurgum. Alii (Æsculapium fulmine percussum esse) dicunt, quod Prœtidas, alii quod Orionem, Phylarchus quod Phinidas sanaverit, Pherecydes quod reviviscere fecerit qui Delphis mortui essent.","Cf. Apollodor, III, 15, 3, ibique Heynium.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER X",,,,,338,fragment,18,,,"Athenæus XIII, 89, p. 609, B:","Καλλίστη δ ̓ ἦν καὶ Παντίκα ἡ Κυπρία, περὶ ἧς φησι Φύλαρχος ἐν τῇ δεκάτῃ τῶν Ἱστοριῶν ὅτι παρ ̓ Ὀλυμπιάδι οὖσαν τῇ Ἀλεξάνδρου μητρὶ ᾔτει πρὸς γάμον Μόνιμος ὁ Πυθίωνος. Καὶ ἐπεὶ ἦν ἀκόλαστος ἡ γυνὴ, ἔφη ἡ Ὀλυμπιάς· «Ὦ πόνηρε, τοῖς ὀφθαλμοῖς γαμεῖς, καὶ οὐ τῷ νῷ.» Καὶ τὴν κατάγουσαν δὲ Πεισίστρατον ἐπὶ τὴν τυραννίδα ὡς Ἀθηνᾶς πεῖραν εἶδος ἔχουσαν καλήν φησι γεγονέναι, ἥτις καὶ τῇ θεῷ εἴκασται τὴν μορφήν.","Formosissima fuit etiam Pantica Cypria, quam Phylarchus Historiarum libro decimo scribit, quum apud Olympiadem versaretur, Alexandri matrem, in matrimonium petitam esse a Monimo, Pythionis filio. Cui, quoniam perditis moribus mulier erat, Olympias dixit: O miser, oculis uxorem quœris, non mente. Eam quoque, quæ Pisistratum ad tyrannidem reduxerit Minervæ Servatricis speciem habens, formosam fuisse dicit, quæ deae adeo similis fuerit forma.","Schweighæuser., cui assentitur Lucht., pro φησὶ post καλὴν scribit φασὶ, quod quæ de Phyle narrentur non videantur ex Phylarcho sumta esse. Sed Phylarchus multa tractavit κατὰ παρέκβασιν, quare retineamus φησί. In verbis ὡς Ἀθηνᾶς πεῖραν εἶδος ἔχουσαν, quæ corruptela laborant, Brückner. εἶδος putat e glossa ortum in contextum venisse: sed præstat Valckenarii (ad Herodot. I, 60) conjectura: ὡς Ἀθηνᾶς Σωτείρας εἶδος ἔχουσαν. Verisimilius Brückner. conjecit pro Πυθίωνος scribendum esse Πύθωνος, quippe cujus nomen notissimum sit tam e Philippi quam ex Alexandri historia. V. Diodor, XVIII, 39.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER X",,,,,338,fragment,19,,,"Athenæus XII, 51, p, 536, D:","Φύλαρχος δ ̓ ἐν τῇ δεκάτῃ τῶν Ἱστοριῶν Θρᾳκῶν φησι τῶν καλουμένων Κροβύζων βασιλέα γενέσθαι Ἰσάνθην, τρυφῇ πάντας τοὺς καθ ̓ ἑαυτὸν ὑπερβαλλόμενον.","Phylarchus in decimo libro Historiarum ait, Thracum illorum, qui Crobyzi vocantur, regem fuisse Isanthen, qui omnes suæ ætatis gentisque homines luxu antecelleret.","De Crobyzis cf. Strabo VII, p. 318, B, et Stephan. Byz. v. Κρόβυζοι.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER X",,,,,339,fragment,20,,,"Athenæus VI, 78, p. 261, B:","Καὶ Δημήτριος ὁ Πολιορκητὴς φιλόγελως ἦν, ὡς ἱστορεῖ Φύλαρχος ἐν τῇ δεκάτῃ τῶν Ἱστοριῶν.","Erat etiam Demetrius Poliorcetes risus amans, ut tradit Phylarchus decimo Historiarum libro.","Eadem de Demetrio ex sexto Phylarchi libro Athenæus retulit fr. VI, quare vel hoc vel illo loco libri numerus Casaubono corrigendus videbatur.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER XI",,,,,339,fragment,21,,,Suidas:,"Τιάρα· κόσμος ἐπικεφάλαιος, ἣν οἱ βασιλεῖς μόνοι ὀρθὴν ἐφόρουν παρὰ Πέρσαις, οἱ δὲ στρατηγοὶ κεκλιμένην. Καὶ Δημάρατος ὁ Λακεδαιμόνιος, ὃς δὴ μετὰ Ξέρξου ἦλθεν ἐπὶ τὰς Ἀθήνας, ἐπί τινος εὐημερίας συγχωρήσαντος αὐτῷ τοῦ βασιλέως ὃ θέλει αἰτήσασθαι, ᾐτήσατο ἐν ὀρθῇ τῇ τιάρᾳ εἰς Σάρδεις εἰσελάσαι, ὡς Φύλαρχος ἐν ἑνδεκάτῳ. Τὸ δ ̓ αὐτό φασιν εἶναι καὶ κίθαριν. Θεόφραστος δ ̓ ἐν τῷ περὶ βασιλείας Κυπρίων τὴν κίθαριν (κίδαριν?) ὡς διάφορον.","Tiara, capitis ornamentum. Hanc soli reges rectam apud Persas ferebant; duces vero, inclinatam. Et Demaratus Lacedæmonius, qui cum Xerxe Athenas ivit, quum ob rem feliciter gestam rex ipsi permisisset ut peteret quidquid vellet; petiit, ut recta tiara Sardes ingredi sibi liceret, ut Phylarchus libro undecimo tradit. Idem autem esse dicunt et Citharin. Theophrastus vero in libro de Cypriorum regno, Citharin diversam statuit.","Photius in Lex. s. v. Τιάρα eadem exhibet, sed scribit ὡς Φύλαρχος ἐν ι'. Cf. Plut, Themistocl. 29, qui Phylarchum sequutus esse videtur.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER XI",,,,,339,fragment,22,,,"Athenæus XII, 37, p. 528, C:","Τοὺς δὲ Κουρῆτας Φύλαρχος διὰ τῆς ἑνδεκάτης τῶν Ἱστοριῶν Αἰσχύλον ἱστορεῖν διὰ τὴν τρυφὴν τυχεῖν τῆς προσηγορίας· Χλιδῶν τε πλόκαμος ὥστε παρθένοις ἁβραῖς· ὅθεν καλεῖν Κουρῆτα λαὸν ᾔνεσαν.","Phylarchus undecimo libro Historiarum ait, docere Æschylum, Curetas a luxuria nomen invenisse: Et mollis cincinnus, veluti delicatis virginibus, quare Curetem populum appellandum censuerunt.","Apud Eustath. p. 1292, 35 iidem Æschyli versus laudantur, sed pro παρθένοις ἁβραῖς legitur παρθένου ἁβρᾶς. De his Ætoliæ Curetibus, quorum, ut adnotat Brücknerus, antiquissimam Ætolorum historiam data occasione recolens Phylarchus mentionem injecit (quare etiam fragm. LX de Eriphyles monili cum Luchtio huc referre licet), cf. Strabo X, c. 3, p. 466, 467, init., Agathon ap. Athen. l, l. Lobeck. Aglaoph. p. 1112.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER XII",,,,,339,fragment,23,,,"Athenæus XIII, 64, p. 593, B:","Δανάην δὲ τὴν Λεοντίου τῆς Ἐπικουρείου θυγατέρα, ἑταιριζομένην καὶ αὐτὴν, Σώφρων εἶχεν ὁ ἐπὶ τῆς Ἐφέσου· δι ̓ ἣν αὐτὸς ἐσώθη ἐπιβουλευόμενος ὑπὸ Λαοδίκης, ἡ δὲ κατεκρημνίσθη, ὡς γράφει Φύλαρχος διὰ τῆς δωδεκάτης τάδε· «Ἡ πάρεδρος τῆς Λαοδίκης Δανάη, πιστευομένη ὑπ ̓ αὐτῆς τὰ πάντα, Λεοντίου δὲ οὖσα τῆς μετ ̓ Ἐπικούρου τοῦ φυσικοῦ σχολασάσης θυγάτηρ, Σώφρονος δὲ γεγονυῖα πρότερον ἐρωμένη, παρακολουθοῦσα διότι ἀποκτεῖναι βούλεται τὸν Σώφρονα ἡ Λαοδίκη, διανεύει τῷ Σώφρονι μηνύουσα τὴν ἐπιβουλήν. Ὁ δὲ συλλαβὼν καὶ προσποιηθεὶς συγχωρεῖν περὶ ὧν λέγει δύ ̓ ἡμέρας παρῃτήσατο εἰς σκέψιν· καὶ συγχωρησάσης, νυκτὸς ἔφυγεν εἰς Ἔφεσον. Μαθοῦσα δὲ ἡ Λαοδίκη τὸ ποιηθὲν ὑπὸ τῆς Δανάης κατεκρήμνισε τὴν ἄνθρωπον, οὐδὲν τῶν προγεγενημένων φιλανθρώπων ἔτι συμβαλλομένη. Τὴν δὲ Δανάην φασὶν, ὡς ᾔσθετο τὸν ἐπηρτημένον αὐτῇ κίνδυνον, ἀνακρινομένην ὑπὸ τῆς Λαοδίκης οὐδ ̓ ἀποκρίσεως αὐτὴν ἀξιῶσαι· ἀπαγομένην τε ἐπὶ τὸν κρημνὸν εἰπεῖν ὡς δικαίως οἱ πολλοὶ καταφρονοῦσι τοῦ θείου, ὅτε ἐγὼ μὲν τὸν γενόμενόν μοι ἄνδρα σώσασα τοιαύτην χάριτα παρὰ τοῦ δαιμονίου λαμβάνω, Λαοδίκη δὲ τὸν ἴδιον ἀποκτείνασα τηλικαύτης τιμῆς ἀξιοῦται.»","Danaen vero, Leontii Epicureæ filiam, quæ et ipsa meretriciam exercebat, Sophron habuit, Ephesi præfectus: cujus opera servatus ille est ex insidiis a Laodice (Antiochi Dei uxore) structis, ipsa vero de rupe præcipitata est, ut scribit Phylarchus libro duodecimo, his verbis: «Laodicæ consiliaria adsidebat Danae, cui maximam omnium rerum suarum fidem illa habebat, Leontii illius, quæ cum Epicuro physico philosophiæ operam dederat, filia, et Sophronis ante id tempus amasia. Quæ quum intellexisset, id agere Laodicen ut Sophronem occideret, nutu Sophroni significavit insidias. Et ille, re intellecta, simulans se Laodicæ adsentiri de ea re quam ab se petiisset, biduum sibi ad deliberandum postulavit. Quod quum illa ei concessisset, ipse noctu Ephesum aufugit. Laodice ut id a Danae factum cognovit, de rupe præcipitem dejici mulierem jussit, nihil reputans pristinam benevolentiam. Aiunt autem Danaen, quum imminens sibi periculum intellexisset, interrogantem Laodicen ne responso quidem esse dignatam; quumque ad præcipitium abduceretur, dixisse: Merito major pars hominum divinum numen contemnit: quandoquidem ego, eo quod illum servavi qui mihi olim loco mariti fuerat, hanc a deo gratiam fero, Laodice vero, quœ suum maritum occidit, tanta fruitur dignitate.»","Ἔτι συμβαλλομένη Schweighæuseri conjectura est pro ἐπισυμβαλλομένῃ. Ad rem v. Flathe Hist. Maced. Il, p. 206.",
"Volumen primum",,,PHYLARCHUS,"PHYLARCHI FRAGMENTA",HISTORIAE,,,"LIBER XII",,,,,340,fragment,24,,,"Athenæus XV, 48, p. 693, F:","Παρὰ δὲ τοῖς Ἕλλησιν οἱ θύοντες τῷ Ἡλίῳ, ὥς φησι Φύλαρχος ἐν τῇ δωδεκάτῃ τῶν Ἱστοριῶν, μέλι σπένδουσιν, οἶνον οὐ φέροντες τοῖς βωμοῖς, δεῖν λέγοντες τὸν τὰ ὅλα συνέχοντα καὶ διακρατοῦντα θεὸν καὶ ἀεὶ περιπολεύοντα τὸν κόσμον ἀλλότριον εἶναι μέθης.","Apud Græcos vero, qui Soli sacra faciunt, hi, ut Phylarchus ait duodecimo Historiarum libro, mel libant, nec vinum ad altaria afferunt; dicentes consentaneum esse, ut continens cuncta et sua potentia conservans deus, totumque mundum assidue obambulans, alienus sit a temulentia.","Ex Athenæo eadem refert Eustath. ad Od. p. 1668. De sacrificiis illis νηφαλίοις cf. Schol. Sophocl. O. Col. 100, Dissen. ad Pindar. Nem. III, p. 378 ed. Bœckh., et Wachsmuth. Antiquit. Hellen. II, 2, p. 232.",
